team_code,rating,matches_played,wins,losses,model,pool_key,team_name,rank
G15117751XX,9.16666666666669,1,1,0,massey,MIXED,ValleyVBC Elite,66
G15PARAD1WE,9.124999999999881,5,4,1,massey,MIXED,Paradigm Ruckus,67
G16CMJVB2NE,8.833333333333298,1,1,0,massey,MIXED,CMASS EDGE 16 Blue,68
G16SJJVB1NE,8.666666666666709,6,6,0,massey,MIXED,SMASH 16s,69
G15RRJVB9NE,8.454545454545485,1,1,0,massey,MIXED,Boston United 15 Chrome,70
B18MCJVB1NE,8.201372036587543,1,1,0,massey,MIXED,Mill City 18's,71
G16JHEAT2GE,7.812499999999986,1,1,0,massey,MIXED,CJHEAT 16 2,72
G17LHVBA1GE,7.400000000000038,1,1,0,massey,MIXED,LHVA 17 Purple National,73
G15PARAD2WE,7.312500000000018,4,3,1,massey,MIXED,Paradigm Racket,74
B17SJJVB2NE,7.201372036587605,3,1,2,massey,MIXED,SMASH Boys 17 Chaos,75
G13BVJVB1NE,6.75000000000019,6,4,2,massey,MIXED,Blast 13U Dragons,76
G18EYNER1NE,6.599999999999999,2,2,0,massey,MIXED,ENVY 18 CYCLONE,77
G17HKJVB4NE,6.500000000000014,1,1,0,massey,MIXED,Husky 17 New England,78
G15CAMYV1NE,6.454545454545487,1,1,0,massey,MIXED,CYVB 15 1,79
G12LDNER2NE,6.450617283950372,1,1,0,massey,MIXED,Lockdown VBC 12 Puffins,80
G14IGVBC2NE,6.250000000000212,2,1,1,massey,MIXED,Ignite 14 Red,81
B18SJJVB2NE,6.074061974986012,2,1,1,massey,MIXED,SMASH Boys 18's Force,82
G13FVNER1NE,5.571428571428546,6,4,2,massey,MIXED,Fusion 13 Sparks,83
B18118281XX,5.536074295314427,1,0,1,massey,MIXED,PW-VB Quarter-Zip Elite 67-Matcha,84
G17LDNER1NE,5.250000000000005,4,3,1,massey,MIXED,Lockdown VBC 17 Phoenix,85
G16SJVBC3NE,5.062499999999995,2,1,1,massey,MIXED,South County 16-Gold,86
G17LFJVB1NE,4.66666666666671,1,0,1,massey,MIXED,603 United 17 Seacoast Black,87
G16LFJVB3NE,4.499999999999918,1,1,0,massey,MIXED,603 United 16 Central White,88
G12RRJVB1NE,4.450617283951022,1,1,0,massey,MIXED,Boston United 12 Select,89
G18LFJVB1NE,4.250000000000036,1,0,1,massey,MIXED,603 United 18 Seacoast Black,90
B18LEGIO1XL,4.22806608176213,3,0,3,massey,MIXED,TeamLVC Boys 18 Black,91
G14GAJVB1NE,4.166666666666661,5,3,2,massey,MIXED,Gators 14 Black,92
G17MIVBC1NE,3.909090909091013,6,4,2,massey,MIXED,Mass Impact 17 Connor,93
B16NESVC2NE,3.744842902750621,6,3,3,massey,MIXED,NE Storm 16 Monsoon,94
G17WAREN1GE,3.666666666666756,2,0,2,massey,MIXED,Warren Sixpack 17 red,95
B18BVJVB1NE,3.5360742953144957,1,0,1,massey,MIXED,Blast 18 Fire,96
G12SJJVB2NE,3.450617283950999,2,2,0,massey,MIXED,SMASH 12s Energy,97
G17PROVA3GE,3.400000000000004,1,1,0,massey,MIXED,Prodigy 17.3 Elite,98
G14GREEN1GE,3.333333333333232,2,1,1,massey,MIXED,Asphalt Green VBC 14-Green,99
G16MCJVB3NE,2.833333333333334,1,1,0,massey,MIXED,Mill City 16 Orange,100
G12LHVBC1NE,2.7839506172843196,3,2,1,massey,MIXED,LHV Girls 12-1 Spark,101
B18CAPIT1XL,2.5340209072241677,5,1,4,massey,MIXED,CSVC 18 HAYSTACK,102
G16MNJVB1NE,2.4000000000000163,9,4,5,massey,MIXED,Maine Jrs 16 National,103
B16RRJVB3NE,2.175698769699625,3,1,2,massey,MIXED,Boston United Boys 16 Select 1,104
B13SJJVB1NE,1.9772727272727495,16,9,7,massey,MIXED,SMASH Boys 13-1,105
G17LFJVB2NE,1.9090909090909158,1,1,0,massey,MIXED,603 United 17 Seacoast White,106
