team_code,team_name,club,age,gender,matches_played,checkpoint_count,rolling_start_rating,rolling_end_rating,rolling_rating_delta,rolling_trend_slope,pct_up_steps,pct_down_steps,pct_flat_steps,net_step_movement,expanding_start_rating,expanding_end_rating,expanding_rating_delta,expanding_trend_slope,expanding_pct_up_steps,expanding_pct_down_steps,expanding_pct_flat_steps,expanding_net_step_movement,massey_start_rating,massey_end_rating,massey_rating_delta,massey_rating_slope,massey_trend_raw,massey_trend_z
G18FVNER2NE,Fusion Elite,FVNER,18,G,5,1,-10.439206995278969,-10.439206995278969,0.0,0.0,0.0,0.0,0.0,0.0,-10.439206995278969,-10.439206995278969,0.0,0.0,0.0,0.0,0.0,0.0,-19.93668969505642,-2.6742447111388468,17.26244498391757,4.0741686708683975,0.0,0.06037998728847955
G16CMJVB3NE,CMASS EDGE 16 White,CMJVB,16,G,16,12,15.59761690062172,12.129216156573218,-3.468400744048502,-8.071090105309786e-05,0.5454545454545454,0.45454545454545453,0.0,-3.468400744048502,15.59761690062172,12.577539699988812,-3.020077200632908,-0.18765121176440233,0.09090909090909091,0.9090909090909091,0.0,-3.020077200632908,17.000000000000036,11.239013022205897,-5.760986977794138,-0.36568878336696753,-8.071090105309786e-05,0.06035170867670149
G12SURGE1GE,LI Surge 12 1,SURGE,12,G,7,3,-24.131666666665403,-24.13722985292927,-0.0055631862638669816,-0.0027815931319334908,0.5,0.5,0.0,-0.0055631862638669816,-24.131666666665403,-22.91944989494945,1.2122167717159513,0.6061083858579757,1.0,0.0,0.0,1.2122167717159513,-11.999999999999883,-19.58614926462631,-7.586149264626428,-0.1586350402594668,-0.0027815931319334908,0.059405402798948126
G15XTREM1GE,Xtreme 15 USA Cindy,XTREM,15,G,7,3,-0.08409758448702628,-0.08973414716447618,-0.0056365626774498995,-0.002818281338724943,0.5,0.5,0.0,-0.00563656267744983,-0.08409758448702628,-0.35923910775649354,-0.2751415232694673,-0.13757076163473364,0.0,1.0,0.0,-0.2751415232694673,3.500000000000106,-1.443103054589908,-4.943103054590014,0.1918685928291521,-0.002818281338724943,0.05939254838221939
B17MVNER1NE,Meraki VB 17 1,MVNER,17,B,17,13,-1.657916666666673,0.3999192968960251,2.057835963562698,-0.003897063284635615,0.75,0.25,0.0,2.057835963562698,-1.657916666666673,-0.22239218121536353,1.4355244854513094,0.06706350192088874,0.6666666666666666,0.3333333333333333,0.0,1.435524485451309,-6.500000000000001,0.09582693032769296,6.595826930327694,0.11113561689081056,-0.003897063284635615,0.05901457644232598
G16NEVBC6NE,Northeast 16 Black,NEVBC,16,G,15,11,3.138888888888885,4.4087953259898525,1.2699064371009676,-0.005693999881205926,0.5,0.5,0.0,1.2699064371009676,3.138888888888885,3.690743211416564,0.5518543225276793,-0.009055705956375518,0.6,0.4,0.0,0.5518543225276793,6.500000000000007,6.329246236773958,-0.17075376322604896,0.08550287078951577,-0.005693999881205926,0.05838498525029155
G18SSVBC2NE,SSVBC 18 2,SSVBC,18,G,11,7,25.7060193063946,25.436024479717076,-0.26999482667752517,-0.006726808435364947,0.5,0.5,0.0,-0.26999482667752517,25.7060193063946,25.311890729031674,-0.3941285773629275,-0.054326854331634804,0.5,0.5,0.0,-0.3941285773629275,30.940717551169016,28.133947024371306,-2.8067705267977097,-0.13999325254745676,-0.006726808435364947,0.05802312096971681
G14CMJVB2NE,CMASS EDGE 14 Blue,CMJVB,14,G,10,6,-1.499017049957304,-2.4103324879025867,-0.9113154379452828,-0.012102921068545465,0.6,0.4,0.0,-0.9113154379452828,-1.499017049957304,-1.954674768929945,-0.4556577189726412,-0.11693546682699012,0.2,0.8,0.0,-0.4556577189726412,15.000000000000739,-2.622599632369635,-17.622599632370374,-0.7664417287995854,-0.012102921068545465,0.0561394968242151
G18MIVBC4NE,Mass Impact 18 Curro,MIVBC,18,G,18,14,-11.167121540464603,-5.646687555479212,5.520433984985391,-0.016479489710190504,0.3076923076923077,0.6923076923076923,0.0,5.52043398498539,-11.167121540464603,-4.84166007081085,6.325461469653753,0.4065691587014852,0.6153846153846154,0.38461538461538464,0.0,6.325461469653753,-20.400192623148325,-5.56816552618925,14.832027096959074,0.5128360126227125,-0.016479489710190504,0.054606082081940406
G17SJVBC2NE,South County 17-Blue,SJVBC,17,G,21,17,14.4456755325397,22.478606212524245,8.032930679984544,-0.018491793851338114,0.375,0.625,0.0,8.032930679984544,14.4456755325397,21.066381179336457,6.620705646796756,0.285346877373607,0.9375,0.0625,0.0,6.620705646796756,-1.5870695178531817,23.39774781425388,24.98481733210706,0.4596731291211199,-0.018491793851338114,0.05390103274109051
G18AAVBC1NE,AVA 18 Purple Sharks,AAVBC,18,G,16,12,13.053116678075764,16.83788246819773,3.7847657901219662,-0.018615302852959276,0.36363636363636365,0.6363636363636364,0.0,3.7847657901219662,13.053116678075764,17.04402812058195,3.990911442506185,0.28319525446766247,0.7272727272727273,0.2727272727272727,0.0,3.990911442506185,14.000000000000085,17.786103448415627,3.786103448415542,0.47202562243327334,-0.018615302852959276,0.053857758994144696
