event_date,team_code,team_name,club,age,team_rank,opponent_code,opponent_name,pool_key,team_won,point_margin_for_team,set_margin_for_team,team_rating,opponent_rating,rating_gap,expected_win_prob,performance_above_expected,is_close_match,rolling_win_rate,rolling_point_margin,rolling_set_margin,rolling_opponent_rating,rolling_expected_win_prob,rolling_performance_above_expected,rolling_close_match_win_rate,match_index
2026-01-31,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,False,-4.0,-2.0,-1.00828884688973,-4.7474160409192345,3.7391271940295043,0.5643496742503861,-0.5643496742503861,True,0.4,-2.8,-0.4,1.7911566141857578,0.4554500569187022,-0.055450056918702154,0.5,8
2026-02-01,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15MCJVB1NE,Mill City 15's,B15,False,-8.0,-1.0,-1.00828884688973,8.367744148035026,-9.376032994924756,0.3432062500610506,-0.3432062500610506,False,0.4,-1.8,-0.2,1.7911566141857578,0.4554500569187022,-0.055450056918702154,0.5,9
2026-02-01,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15SJJVB1NE,SMASH Boys 15-1,B15,False,-18.0,-2.0,-1.00828884688973,14.84413157683121,-15.85242042372094,0.2502359376043807,-0.2502359376043807,False,0.2,-7.6,-1.0,5.946016209767808,0.38862475388089673,-0.18862475388089672,0.5,10
2026-03-14,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15TTVBC1NE,SLAM 15 1 Boys,B15,True,8.0,2.0,-1.00828884688973,-12.951819331073354,11.943530484183624,0.6956712567107796,0.30432874328922044,False,0.2,-7.2,-1.0,3.57342364932848,0.42748014854124533,-0.22748014854124526,0.0,11
2026-03-14,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15SAVBC1XL,Sporting Albany Boys 15u,B15,True,7.0,1.0,-1.00828884688973,-5.930166401079041,4.921877554189311,0.5843624527934078,0.4156375472065922,False,0.4,-3.0,-0.4,-0.08350520964107862,0.48756511428400096,-0.08756511428400093,0.0,12
2026-03-14,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15RRJVB1NE,Boston United Boys 15 National,B15,False,-23.0,-2.0,-1.00828884688973,14.602590154244096,-15.610879001133826,0.25338603898983236,-0.25338603898983236,False,0.4,-6.8,-0.4,3.786496029391587,0.42537238723189025,-0.02537238723189019,,13
2026-03-15,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,False,-15.0,-2.0,-1.00828884688973,10.228548102310837,-11.236836949200567,0.31478362635436197,-0.31478362635436197,False,0.4,-8.2,-0.6,4.158656820246749,0.41968786249055245,-0.019687862490552467,,14
2026-03-15,B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,True,13.0,2.0,-1.00828884688973,-4.7474160409192345,3.7391271940295043,0.5643496742503861,0.43565032574961393,True,0.6,-2.0,0.2,0.24034729669666088,0.4825106098197535,0.11748939018024647,1.0,15
2025-11-22,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,True,-2.0,1.0,-10.038070627256323,-4.7474160409192345,-5.290654586337088,0.409450913169665,0.590549086830335,False,1.0,-2.0,1.0,-4.7474160409192345,0.409450913169665,0.590549086830335,,1
2025-11-22,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15TTVBC1NE,SLAM 15 1 Boys,B15,False,-2.0,-1.0,-10.038070627256323,-12.951819331073354,2.9137487038170313,0.5502544527522785,-0.5502544527522785,True,0.5,-2.0,0.0,-8.849617685996295,0.4798526829609717,0.02014731703902828,0.0,2
2025-11-22,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15MCJVB1NE,Mill City 15's,B15,False,-26.0,-2.0,-10.038070627256323,8.367744148035026,-18.405814775291347,0.21855478491384497,-0.21855478491384497,False,0.3333333333333333,-10.0,-0.6666666666666666,-3.1104970746525207,0.39275338361192946,-0.05942005027859614,0.0,3
2025-11-23,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,True,11.0,2.0,-10.038070627256323,-17.639297186682448,7.6012265594261255,0.6285919012119631,0.37140809878803693,False,0.5,-4.75,0.0,-6.742697102660003,0.4517130130119379,0.04828698698806213,0.0,4
2025-11-23,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,True,24.0,2.0,-10.038070627256323,-5.752495528093439,-4.285575099162884,0.42637393809864854,0.5736260619013515,True,0.6,1.0,0.4,-6.544656787746691,0.44664519802928,0.15335480197072,0.5,5
2026-01-31,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15HKJVB1NE,Husky 15.1,B15,False,-0.0,-1.0,-10.038070627256323,-1.0888565288767145,-8.949214098379608,0.34989683347530165,-0.34989683347530165,False,0.4,1.4,0.0,-5.812944885338186,0.4347343820904074,-0.034734382090407336,0.5,6
2026-01-31,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,False,-5.0,-2.0,-10.038070627256323,-4.7474160409192345,-5.290654586337088,0.409450913169665,-0.409450913169665,False,0.4,0.8,-0.2,-4.172064227307362,0.4065736741738847,-0.006573674173884636,1.0,7
2026-01-31,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15SJJVB1NE,SMASH Boys 15-1,B15,False,-25.0,-2.0,-10.038070627256323,14.84413157683121,-24.882202204087534,0.15155917266654662,-0.15155917266654662,False,0.4,1.0,-0.2,-2.8767867415481256,0.39317455172442495,0.0068254482755750355,1.0,8
2026-02-01,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15HKJVB1NE,Husky 15.1,B15,False,-12.0,-2.0,-10.038070627256323,-1.0888565288767145,-8.949214098379608,0.34989683347530165,-0.34989683347530165,False,0.2,-3.6,-1.0,0.43330139001302115,0.3374355381770927,-0.1374355381770927,1.0,9
2026-02-01,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15SAVBC1XL,Sporting Albany Boys 15u,B15,False,-3.0,-1.0,-10.038070627256323,-5.930166401079041,-4.107904226177282,0.42938469043309196,-0.42938469043309196,True,0.0,-9.0,-1.6,0.39776721541590077,0.33803768864398137,-0.33803768864398137,0.0,10
2026-03-14,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,False,-11.0,-2.0,-10.038070627256323,10.228548102310837,-20.26661872956716,0.19735331456392544,-0.19735331456392544,False,0.0,-11.2,-1.8,2.661248141653411,0.3075289848617061,-0.3075289848617061,0.0,11
2026-03-14,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15MCJVB1NE,Mill City 15's,B15,False,-15.0,-2.0,-10.038070627256323,8.367744148035026,-18.405814775291347,0.21855478491384497,-0.21855478491384497,False,0.0,-13.2,-1.8,5.284280179444264,0.2693497592105421,-0.26934975921054216,0.0,12
2026-03-14,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15CAPIT1XL,CSVC 15 PANTHERS,B15,False,-13.0,-2.0,-10.038070627256323,-4.152183809229314,-5.885886818027009,0.3995262206591128,-0.3995262206591128,False,0.0,-10.8,-1.8,1.4850171022321585,0.3189431688090554,-0.3189431688090554,0.0,13
2026-03-15,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,True,10.0,1.0,-10.038070627256323,-17.639297186682448,7.6012265594261255,0.6285919012119631,0.37140809878803693,False,0.2,-6.4,-1.2,-1.825071029328988,0.37468218235638767,-0.17468218235638763,0.0,14
2026-03-15,B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,1,B15CAPIT1XL,CSVC 15 PANTHERS,B15,False,-30.0,-2.0,-10.038070627256323,-4.152183809229314,-5.885886818027009,0.3995262206591128,-0.3995262206591128,False,0.2,-11.8,-1.4,-1.4694745109590426,0.3687104884015918,-0.1687104884015918,,15
2026-02-06,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15NYCIV1GE,NYC Impact 15 National,B15,False,-23.0,-2.0,-7.328303552241967,2.467219199135396,-9.795522751377362,0.33669066201374065,-0.33669066201374065,False,0.0,-23.0,-2.0,2.467219199135396,0.33669066201374065,-0.33669066201374065,,1
2026-02-06,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15LCVBC1GE,Legacy Boys 15 Premier,B15,False,-5.0,-1.0,-7.328303552241967,-3.87159597669157,-3.456707575550397,0.44046276592395456,-0.44046276592395456,True,0.0,-14.0,-1.5,-0.7021883887780871,0.38857671396884763,-0.38857671396884763,0.0,2
2026-02-06,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15TACCU1GE,Accuracy 15 Champ,B15,False,-19.0,-2.0,-7.328303552241967,3.775427949805825,-11.103731502047792,0.31677441757292324,-0.31677441757292324,False,0.0,-15.666666666666666,-1.6666666666666667,0.7903503907498837,0.3646426151702062,-0.3646426151702062,0.0,3
2026-02-07,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15SPTMC4GE,Sportime 15 4,B15,False,-5.0,-2.0,-7.328303552241967,-9.409382089003977,2.0810785367620097,0.5359525435334519,-0.5359525435334519,True,0.0,-13.0,-1.75,-1.7595827291885815,0.40747009726101757,-0.40747009726101757,0.0,4
2026-02-07,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15SPTMC5GE,Sportime 15 Lynbrook,B15,True,22.0,2.0,-7.328303552241967,-11.918409534205866,4.590105981963899,0.5787737542059939,0.42122624579400614,True,0.2,-6.0,-1.0,-3.791348090192038,0.4417308286500129,-0.24173082865001283,0.3333333333333333,5
2026-02-07,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15CAPIT1XL,CSVC 15 PANTHERS,B15,True,2.0,1.0,-7.328303552241967,-4.152183809229314,-3.176119743012653,0.44525510100192117,0.5547448989980788,True,0.4,-1.0,-0.4,-5.1152286918649805,0.4634437164476489,-0.06344371644764894,0.5,6
2026-02-08,B15SPTMC3GE,Sportime 15 3,SPTMC,15,3,B15ALLIN1FL,AVA 15 Boys,B15,False,-8.0,-2.0,-7.328303552241967,7.187170842880402,-14.515474395122368,0.2679974081152013,-0.2679974081152013,False,0.4,-1.6,-0.6,-2.903475327950586,0.4289506448858983,-0.02895064488589829,0.6666666666666666,7
2026-02-06,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15LIFRY1GE,LI Fury 15 1,B15,False,-10.0,-2.0,-9.409382089003977,7.7230887036713,-17.132470792675278,0.23398164511896863,-0.23398164511896863,False,0.0,-10.0,-2.0,7.7230887036713,0.23398164511896863,-0.23398164511896863,,1
2026-02-06,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15NYCVA1GE,NYC VBA 15 Nomad,B15,False,-18.0,-2.0,-9.409382089003977,8.935562043462184,-18.34494413246616,0.2192752828638962,-0.2192752828638962,False,0.0,-14.0,-2.0,8.329325373566743,0.2266284639914324,-0.2266284639914324,,2
2026-02-06,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15ALLIN1FL,AVA 15 Boys,B15,False,-7.0,-1.0,-9.409382089003977,7.187170842880402,-16.59655293188438,0.24069635768786435,-0.24069635768786435,False,0.0,-11.666666666666666,-1.6666666666666667,7.948607196671294,0.23131776189024303,-0.23131776189024303,,3
2026-02-07,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15SPTMC3GE,Sportime 15 3,B15,True,5.0,2.0,-9.409382089003977,-7.328303552241967,-2.0810785367620097,0.4640474564665481,0.5359525435334519,True,0.25,-7.5,-0.75,4.1293795094429795,0.28950018553431933,-0.03950018553431933,1.0,4
2026-02-07,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15SPTMC5GE,Sportime 15 Lynbrook,B15,True,4.0,2.0,-9.409382089003977,-11.918409534205866,2.5090274452018893,0.5433118677504681,0.45668813224953186,True,0.4,-5.2,-0.2,0.9198217007132108,0.3402625219775491,0.059737478022450906,1.0,5
2026-02-07,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15ALLIN1FL,AVA 15 Boys,B15,False,-50.0,-2.0,-9.409382089003977,7.187170842880402,-16.59655293188438,0.24069635768786435,-0.24069635768786435,False,0.4,-13.2,-0.2,0.8126381285550313,0.34160546449132817,0.058394535508671755,1.0,6
2026-02-08,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15CAPIT1XL,CSVC 15 PANTHERS,B15,True,1.0,1.0,-9.409382089003977,-4.152183809229314,-5.257198279774663,0.41001102924780364,0.5899889707521964,False,0.6,-9.4,0.4,-1.8049110419832683,0.3797526137681097,0.22024738623189027,1.0,7
2026-02-08,B15SPTMC4GE,Sportime 15 4,SPTMC,15,4,B15NYCIV1GE,NYC Impact 15 National,B15,False,-11.0,-2.0,-9.409382089003977,2.467219199135396,-11.876601288139373,0.3053105071948275,-0.3053105071948275,False,0.6,-10.2,0.2,-2.748901370732269,0.39267544366950236,0.20732455633049765,1.0,8
2026-02-06,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15CORE12GE,CORE Boys 15 Titanium,B15,False,-17.0,-2.0,-11.918409534205866,7.712224910607715,-19.63063444481358,0.2044200831707149,-0.2044200831707149,False,0.0,-17.0,-2.0,7.712224910607715,0.2044200831707149,-0.2044200831707149,,1
2026-02-06,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15RRJVB1NE,Boston United Boys 15 National,B15,False,-24.0,-2.0,-11.918409534205866,14.602590154244096,-26.52099968844996,0.13754083738420134,-0.13754083738420134,False,0.0,-20.5,-2.0,11.157407532425905,0.1709804602774581,-0.1709804602774581,,2
2026-02-06,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15DIGSV1GE,Digs Boys 15 Red,B15,True,11.0,2.0,-11.918409534205866,-15.390712056426429,3.472302522220563,0.5598032731581946,0.44019672684180544,True,0.3333333333333333,-10.0,-0.6666666666666666,2.3080343361417945,0.30058806457103693,0.03274526876229641,1.0,3
2026-02-07,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15SPTMC4GE,Sportime 15 4,B15,False,-4.0,-2.0,-11.918409534205866,-9.409382089003977,-2.5090274452018893,0.4566881322495319,-0.4566881322495319,True,0.25,-8.5,-1.0,-0.6213197701446482,0.33961308149066066,-0.08961308149066068,0.5,4
2026-02-07,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15SPTMC3GE,Sportime 15 3,B15,False,-22.0,-2.0,-11.918409534205866,-7.328303552241967,-4.590105981963899,0.4212262457940062,-0.4212262457940062,True,0.2,-11.2,-1.2,-1.9627165265641118,0.35593571435132976,-0.15593571435132977,0.3333333333333333,5
2026-02-07,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15DIGSV1GE,Digs Boys 15 Red,B15,True,15.0,2.0,-11.918409534205866,-15.390712056426429,3.472302522220563,0.5598032731581946,0.44019672684180544,True,0.4,-4.8,-0.4,-6.583303919970942,0.42701235234882573,-0.027012352348825708,0.5,6
2026-02-08,B15SPTMC5GE,Sportime 15 Lynbrook,SPTMC,15,5,B15TACCU1GE,Accuracy 15 Champ,B15,False,-21.0,-2.0,-11.918409534205866,3.775427949805825,-15.693837484011691,0.2523011755181996,-0.2523011755181996,False,0.4,-4.2,-0.4,-8.748736360858596,0.4499644199756253,-0.04996441997562536,0.5,7
2026-01-17,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16PVJVB2NE,PV Boys 16 2,MIXED,True,29.0,2.0,18.04596424770813,-12.651272613839478,30.69723686154761,0.7882935568598718,0.2117064431401282,False,1.0,29.0,2.0,-12.651272613839478,0.7882935568598718,0.2117064431401282,,1
2026-01-17,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16BVJVB2NE,Blast 16 Pyro,MIXED,True,27.0,2.0,18.04596424770813,-9.686012964198186,27.73197721190632,0.766325309074811,0.233674690925189,False,1.0,28.0,2.0,-11.168642789018833,0.7773094329673413,0.2226905670326586,,2
2026-01-17,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,True,8.0,2.0,18.04596424770813,3.744842902750916,14.301121344957215,0.6485049103963432,0.35149508960365683,False,1.0,21.333333333333332,2.0,-6.1974808917622495,0.734374592110342,0.265625407889658,,3
2026-01-17,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B15CAPIT1XL,CSVC 15 PANTHERS,B15,True,18.0,2.0,18.04596424770813,-4.152183809229314,22.198148056937445,0.8229736447413244,0.1770263552586756,False,1.0,20.5,2.0,-5.686156621129015,0.7565243552680876,0.2434756447319124,,4
2026-01-18,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B15TTVBC1NE,SLAM 15 1 Boys,B15,True,18.0,2.0,18.04596424770813,-12.951819331073354,30.997783578781487,0.8952722723832383,0.10472772761676175,False,1.0,20.0,2.0,-7.1392891631178825,0.7842739386911177,0.21572606130888228,,5
2026-01-18,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16RRJVB3NE,Boston United Boys 16 Select 1,MIXED,True,15.0,2.0,18.04596424770813,2.175698769699931,15.8702654780082,0.6636662770809593,0.33633372291904073,False,1.0,17.2,2.0,-4.173894886410001,0.7593484827353352,0.24065151726466477,,6
2026-01-19,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16LHVBC2NE,LHV Boys 16-2 Hunters,MIXED,True,17.0,2.0,18.04596424770813,-1.4909678969666817,19.536932144674815,0.6977713873851648,0.30222861261483525,False,1.0,15.2,2.0,-2.5348858729637005,0.745637698397406,0.25436230160259404,,7
2026-01-19,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,True,22.0,2.0,18.04596424770813,3.744842902750916,14.301121344957215,0.6485049103963432,0.35149508960365683,False,1.0,18.0,2.0,-2.5348858729637005,0.745637698397406,0.25436230160259404,,8
2026-01-19,B15SYRVB1XL,SVC 15 1 Boys,SYRVB,15,1,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,True,11.0,2.0,18.04596424770813,11.484618633759396,6.561345613948735,0.5697920113975541,0.4302079886024459,True,1.0,16.6,2.0,0.5924746156340415,0.695001371728652,0.30499862827134805,1.0,9
2025-11-22,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,True,24.0,2.0,3.775427949805825,-17.639297186682448,21.414725136488272,0.814933992349144,0.185066007650856,False,1.0,24.0,2.0,-17.639297186682448,0.814933992349144,0.185066007650856,,1
2025-11-22,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,True,10.0,2.0,3.775427949805825,-5.752495528093439,9.527923477899265,0.6591599240342285,0.3408400759657715,False,1.0,17.0,2.0,-11.695896357387944,0.7370469581916863,0.26295304180831375,,2
2025-11-22,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15RRJVB1NE,Boston United Boys 15 National,B15,False,-15.0,-2.0,3.775427949805825,14.602590154244096,-10.82716220443827,0.3209323966835571,-0.3209323966835571,False,0.6666666666666666,6.333333333333333,0.6666666666666666,-2.9297341868439304,0.5983421043556433,0.06832456231102346,,3
2025-11-23,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15MCJVB1NE,Mill City 15's,B15,False,-22.0,-2.0,3.775427949805825,8.367744148035026,-4.5923161982292005,0.4211889461148822,-0.4211889461148822,True,0.5,-0.75,0.0,-0.10536460312419127,0.554053814795453,-0.05405381479545296,0.0,4
2025-11-23,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,True,5.0,1.0,3.775427949805825,-4.7474160409192345,8.52284399072506,0.6433601070295837,0.3566398929704163,False,0.6,0.4,0.2,-1.0337748906831998,0.5719150732422791,0.028084926757720896,0.0,5
2026-02-06,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15CORE11GE,CORE Boys 15 Platinum,B15,False,-8.0,-1.0,3.775427949805825,11.905051040200142,-8.129623090394317,0.36290953978107354,-0.36290953978107354,False,0.4,-6.0,-0.4,4.875094754693318,0.481510182728665,-0.08151018272866502,0.0,6
2026-02-06,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15CAPIT1XL,CSVC 15 PANTHERS,B15,True,9.0,2.0,3.775427949805825,-4.152183809229314,7.927611759035139,0.633851148071123,0.36614885192887703,False,0.4,-6.2,-0.4,5.195157098466143,0.4764484275360439,-0.0764484275360439,0.0,7
2026-02-06,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15SPTMC3GE,Sportime 15 3,B15,True,19.0,2.0,3.775427949805825,-7.328303552241967,11.103731502047792,0.6832255824270768,0.31677441757292324,False,0.6,0.6,0.4,0.8089783571689309,0.5489070646847478,0.051092935315252164,0.0,8
2026-02-07,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15RRJVB1NE,Boston United Boys 15 National,B15,True,15.0,2.0,3.775427949805825,14.602590154244096,-10.82716220443827,0.3209323966835571,0.6790676033164429,False,0.8,8.0,1.2,2.0559475584107445,0.5288557547984828,0.2711442452015172,,9
2026-02-07,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15NYCIV1GE,NYC Impact 15 National,B15,True,5.0,1.0,3.775427949805825,2.467219199135396,1.3082087506704294,0.52262412080566,0.47737587919434,True,0.8,8.0,1.2,3.4988746064216705,0.504708557553698,0.2952914424463019,1.0,10
2026-02-07,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15NYCVA1GE,NYC VBA 15 Nomad,B15,False,-19.0,-2.0,3.775427949805825,8.935562043462184,-5.1601340936563584,0.4116373671955961,-0.4116373671955961,False,0.8,5.8,1.0,2.904976807074079,0.5144541230366027,0.2855458769633974,1.0,11
2026-02-08,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15SPTMC5GE,Sportime 15 Lynbrook,B15,True,21.0,2.0,3.775427949805825,-11.918409534205866,15.693837484011691,0.7476988244818005,0.2523011755181995,False,0.8,8.2,1.0,1.3517316620787692,0.5372236583187381,0.2627763416812619,1.0,12
2026-02-08,B15TACCU1GE,Accuracy 15 Champ,TACCU,15,1,B15CORE11GE,CORE Boys 15 Platinum,B15,False,-16.0,-2.0,3.775427949805825,11.905051040200142,-8.129623090394317,0.36290953978107354,-0.36290953978107354,False,0.6,1.2,0.2,5.1984025805671905,0.47316044978953736,0.12683955021046253,1.0,13
2025-11-22,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15MCJVB1NE,Mill City 15's,B15,False,-25.0,-2.0,-12.951819331073354,8.367744148035026,-21.319563479108382,0.1860615568816071,-0.1860615568816071,False,0.0,-25.0,-2.0,8.367744148035026,0.1860615568816071,-0.1860615568816071,,1
2025-11-22,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15SJVBC1NE,South County Juniors Boys 15 1,B15,True,2.0,1.0,-12.951819331073354,-10.038070627256323,-2.9137487038170313,0.4497455472477216,0.5502544527522784,True,0.5,-11.5,-0.5,-0.8351632396106483,0.31790355206466436,0.18209644793533564,1.0,2
2025-11-22,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,False,-10.0,-2.0,-12.951819331073354,-4.7474160409192345,-8.204403290154119,0.36171354755174245,-0.36171354755174245,False,0.3333333333333333,-11.0,-1.0,-2.1392475067135104,0.3325068838936904,0.00082644943964294,1.0,3
2025-11-23,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,False,-5.0,-1.0,-12.951819331073354,-5.752495528093439,-7.199323802979915,0.37792619593280913,-0.37792619593280913,False,0.25,-9.5,-1.0,-3.0425595120584923,0.34386171190347004,-0.09386171190347008,1.0,4
2025-11-23,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,False,-1.0,-1.0,-12.951819331073354,-17.639297186682448,4.687477855609094,0.5804161465404556,-0.5804161465404556,True,0.2,-7.8,-1.0,-5.961907046983283,0.3911725988308672,-0.19117259883086718,0.5,5
2026-01-17,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B16BVJVB2NE,Blast 16 Pyro,MIXED,False,-10.0,-2.0,-12.951819331073354,-9.686012964198186,-3.265806366875168,0.4650907339138605,-0.4650907339138605,True,0.2,-4.8,-1.0,-9.572658469429925,0.44697843423731787,-0.24697843423731788,0.3333333333333333,6
2026-01-17,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,False,-14.0,-2.0,-12.951819331073354,10.228548102310837,-23.18036743338419,0.16733719346066675,-0.16733719346066675,False,0.0,-8.0,-1.6,-5.5193347235164945,0.3904967634799069,-0.3904967634799069,0.0,7
2026-01-18,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,False,-16.0,-2.0,-12.951819331073354,3.744842902750916,-16.69666223382427,0.32848005091527416,-0.32848005091527416,False,0.0,-9.2,-1.6,-3.820882934782463,0.38385006415261325,-0.38385006415261325,0.0,8
2026-01-18,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15SYRVB1XL,SVC 15 1 Boys,B15,False,-18.0,-2.0,-12.951819331073354,18.04596424770813,-30.997783578781487,0.10472772761676172,-0.10472772761676172,False,0.0,-11.8,-1.8,0.9388090203778496,0.3292103704894037,-0.3292103704894037,0.0,9
2026-01-18,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,False,-24.0,-2.0,-12.951819331073354,11.484618633759396,-24.43643796483275,0.25989029336531877,-0.25989029336531877,False,0.0,-16.4,-2.0,6.763592184466219,0.2651051998543764,-0.2651051998543764,0.0,10
2026-01-18,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B16PVJVB2NE,PV Boys 16 2,MIXED,True,17.0,2.0,-12.951819331073354,-12.651272613839478,-0.3005467172338765,0.49678216738254943,0.5032178326174506,True,0.2,-11.0,-1.2,6.1705402545379595,0.2714434865481142,-0.07144348654811417,1.0,11
2026-01-19,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B16PVJVB2NE,PV Boys 16 2,MIXED,False,-12.0,-2.0,-12.951819331073354,-12.651272613839478,-0.3005467172338765,0.49678216738254943,-0.49678216738254943,True,0.2,-10.6,-1.2,1.5945761113078973,0.3373324813324907,-0.1373324813324907,0.5,12
2026-03-14,B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,False,-8.0,-2.0,-12.951819331073354,-1.00828884688973,-11.943530484183624,0.30432874328922044,-0.30432874328922044,False,0.2,-9.0,-1.2,0.643949761379768,0.33250221980727995,-0.13250221980727997,0.5,13
