team_code,team_name,club,age,opponent_code,opponent_name,pool_key,meetings_count,first_meeting_date,latest_meeting_date,first_result,latest_result,winner_changed,first_point_margin,latest_point_margin,point_margin_shift,point_margin_slope,performance_slope,win_rate
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17SPTMC5GE,Sportime 17 Lynbrook,B17,2,2026-02-06,2026-02-08,L,W,True,-3.0,9.0,12.0,12.0,1.0,0.5
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17MVNER1NE,Meraki VB 17 1,B17,2,2025-11-22,2025-11-23,W,L,True,13.0,-1.0,-14.0,-14.0,-1.0,0.5
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17RRJVB1NE,Boston United Boys 17 National 1,B17,2,2025-11-22,2026-02-08,W,L,True,-2.0,-19.0,-17.0,-17.0,-1.0,0.5
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17ALLIN1FL,AVA 17 Boys,B17,2,2026-02-06,2026-02-07,L,L,False,-19.0,2.0,21.0,21.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,2,2025-11-22,2026-02-01,W,W,False,9.0,9.0,0.0,0.0,0.0,1.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17BVJVB1NE,Blast 17 Ignite,B17,1,2026-01-31,2026-01-31,L,L,False,-10.0,-10.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17,1,2026-02-06,2026-02-06,L,L,False,-17.0,-17.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17CORE11GE,CORE Boys 17 Platinum,B17,1,2026-02-07,2026-02-07,L,L,False,-13.0,-13.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17LCVBC1GE,Legacy Boys 17 National,B17,1,2026-02-07,2026-02-07,W,W,False,-0.0,-0.0,0.0,0.0,0.0,1.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17,1,2026-01-31,2026-01-31,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17SJJVB1NE,SMASH Boys 17-1,B17,1,2026-01-31,2026-01-31,L,L,False,-13.0,-13.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2025-11-23,2025-11-23,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-02-01,2026-02-01,W,W,False,2.0,2.0,0.0,0.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17HKJVB4NE,Husky 17.4,B17,2,2026-01-31,2026-02-01,W,L,True,9.0,-8.0,-17.0,-17.0,-1.0,0.5
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17MVNER2NE,Meraki VB 17 2,B17,2,2025-11-22,2026-01-31,W,W,False,4.0,26.0,22.0,22.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17SPTMC6GE,Sportime 17 Lynbrook 2,B17,2,2026-02-06,2026-02-07,L,L,False,-12.0,-7.0,5.0,5.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17XTREM1GE,Xtreme 17 National Braulio,B17,2,2026-02-07,2026-02-08,W,W,False,4.0,8.0,4.0,4.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17NESVC3NE,NE Storm 17 Wildfire,B17,2,2025-11-22,2025-11-23,L,L,False,-6.0,-4.0,2.0,2.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17117902XX,Torrimar 17 2,B17,1,2026-02-06,2026-02-06,L,L,False,-8.0,-8.0,0.0,0.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,1,2026-02-08,2026-02-08,W,W,False,-4.0,-4.0,0.0,0.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17LCVBC2GE,Legacy Boys 17 Premier,B17,1,2026-02-06,2026-02-06,L,L,False,-3.0,-3.0,0.0,0.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,1,2025-11-22,2025-11-22,L,L,False,2.0,2.0,0.0,0.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17MMVBC1NE,Mayhem 17 1,B17,1,2026-01-31,2026-01-31,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2025-11-23,2025-11-23,L,L,False,0.0,0.0,0.0,0.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-02-01,2026-02-01,L,L,False,-8.0,-8.0,0.0,0.0,0.0,0.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-07,2026-02-07,W,W,False,13.0,13.0,0.0,0.0,0.0,1.0
B17MVPVA2NE,MVP BOS 17 Blue,MVPVA,17,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-08,2026-02-08,W,W,False,12.0,12.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17SPTMC3GE,Sportime 17 3,B17,2,2026-02-06,2026-02-08,W,L,True,14.0,-10.0,-24.0,-24.0,-1.0,0.5
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17TTVBC1NE,SLAM 17 1 Boys,B17,2,2025-11-22,2026-01-18,W,W,False,1.0,7.0,6.0,6.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,2,2026-01-19,2026-03-14,W,W,False,12.0,15.0,3.0,3.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17CAMYV1NE,CYVB 17 1,B17,1,2026-01-17,2026-01-17,W,W,False,15.0,15.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17,1,2026-03-14,2026-03-14,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,1,2026-02-06,2026-02-06,W,W,False,15.0,15.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17HKJVB1NE,Husky 17.1,B17,1,2026-03-15,2026-03-15,L,L,False,-11.0,-11.0,0.0,0.0,0.0,0.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17LIFRY1GE,LI Fury 17 1,B17,1,2026-02-07,2026-02-07,L,L,False,-17.0,-17.0,0.0,0.0,0.0,0.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17MVNER1NE,Meraki VB 17 1,B17,1,2025-11-23,2025-11-23,W,W,False,12.0,12.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-18,2026-01-18,L,L,False,-4.0,-4.0,0.0,0.0,0.0,0.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-17,2026-01-17,W,W,False,15.0,15.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17RIVAL1GE,Rival 17’s,B17,1,2026-02-08,2026-02-08,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17ROYAL1NO,Infinity Royals 17N,B17,1,2026-02-07,2026-02-07,W,W,False,11.0,11.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,1,2026-02-06,2026-02-06,W,W,False,9.0,9.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-17,2026-01-17,W,W,False,20.0,20.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17SPTMC4GE,Sportime 17 4,B17,1,2026-02-06,2026-02-06,W,W,False,16.0,16.0,0.0,0.0,0.0,1.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-19,2026-01-19,L,L,False,-21.0,-21.0,0.0,0.0,0.0,0.0
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17BVJVB1NE,Blast 17 Ignite,B17,4,2025-11-22,2026-03-15,W,W,False,10.0,5.0,-5.0,-3.0,-0.1,0.75
B17NESVC1NE,NE Storm 17 Tsunami,NESVC,17,B17SJVBC1NE,South County Juniors Boys 17 1,B17,2,2025-11-22,2025-11-23,W,W,False,8.0,-6.0,-14.0,-14.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,4,2025-11-22,2026-01-19,L,W,True,-7.0,6.0,13.0,1.9,0.2,0.5
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17NEVBC2NE,NEVBC Boys 17.2,B17,2,2026-03-14,2026-03-15,W,L,True,-5.0,-5.0,0.0,0.0,-1.0,0.5
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17HKJVB3NE,Husky 17.3,B17,2,2026-01-31,2026-02-01,W,L,True,11.0,-8.0,-19.0,-19.0,-1.0,0.5
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17NESVC3NE,NE Storm 17 Wildfire,B17,2,2026-01-18,2026-01-19,W,W,False,-3.0,12.0,15.0,15.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17CAMYV1NE,CYVB 17 1,B17,1,2025-11-22,2025-11-22,L,L,False,-6.0,-6.0,0.0,0.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17HKJVB1NE,Husky 17.1,B17,1,2026-03-14,2026-03-14,L,L,False,-19.0,-19.0,0.0,0.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17HKJVB2NE,Husky 17.2,B17,1,2026-02-01,2026-02-01,L,L,False,-22.0,-22.0,0.0,0.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17LHVBC1NE,LHV Boys 17-1 Ubuntu,B17,1,2025-11-22,2025-11-22,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2025-11-23,2025-11-23,W,W,False,-0.0,-0.0,0.0,0.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-01-31,2026-01-31,W,W,False,-6.0,-6.0,0.0,0.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-18,2026-01-18,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17SYRVB1XL,SVC 17 1 Boys,B17,1,2026-01-17,2026-01-17,L,L,False,-28.0,-28.0,0.0,0.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-03-15,2026-03-15,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17TTVBC1NE,SLAM 17 1 Boys,B17,2,2026-01-17,2026-03-14,L,L,False,-5.0,-8.0,-3.0,-3.0,0.0,0.0
B17NESVC2NE,NE Storm 17 Landslide,NESVC,17,B17PVJVB2NE,PV Boys 17 2,B17,2,2026-01-18,2026-01-31,W,W,False,10.0,4.0,-6.0,-6.0,0.0,1.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17MVNER1NE,Meraki VB 17 1,B17,2,2026-01-17,2026-01-19,L,W,True,-12.0,11.0,23.0,23.0,1.0,0.5
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17PVJVB2NE,PV Boys 17 2,B17,2,2026-01-18,2026-03-15,W,L,True,5.0,-5.0,-10.0,-10.0,-1.0,0.5
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17PVJVB3NE,PV Boys 17 3,B17,2,2026-01-18,2026-03-14,W,L,True,6.0,-11.0,-17.0,-17.0,-1.0,0.5
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,1,2026-03-15,2026-03-15,W,W,False,-7.0,-7.0,0.0,0.0,0.0,1.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17HKJVB4NE,Husky 17.4,B17,1,2026-03-14,2026-03-14,W,W,False,16.0,16.0,0.0,0.0,0.0,1.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17MVNER2NE,Meraki VB 17 2,B17,1,2025-11-22,2025-11-22,L,L,False,-8.0,-8.0,0.0,0.0,0.0,0.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-17,2026-01-17,L,L,False,-23.0,-23.0,0.0,0.0,0.0,0.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2025-11-22,2025-11-22,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-17,2026-01-17,L,L,False,-17.0,-17.0,0.0,0.0,0.0,0.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17MVPVA2NE,MVP BOS 17 Blue,B17,2,2025-11-22,2025-11-23,W,W,False,6.0,4.0,-2.0,-2.0,0.0,1.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17RRJVB2NE,Boston United Boys 17 Northeast,B17,2,2025-11-23,2026-03-14,L,L,False,-4.0,-12.0,-8.0,-8.0,0.0,0.0
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,B17NESVC2NE,NE Storm 17 Landslide,B17,2,2026-01-18,2026-01-19,L,L,False,3.0,-12.0,-15.0,-15.0,0.0,0.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17,1,2025-12-21,2025-12-21,L,L,False,-10.0,-10.0,0.0,0.0,0.0,0.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17HKJVB1NE,Husky 17.1,B17,1,2026-02-01,2026-02-01,W,W,False,5.0,5.0,0.0,0.0,0.0,1.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17PVJVB1NE,PV Boys 17 1,B17,1,2026-01-31,2026-01-31,W,W,False,7.0,7.0,0.0,0.0,0.0,1.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17SJJVB1NE,SMASH Boys 17-1,B17,1,2026-02-01,2026-02-01,L,L,False,-27.0,-27.0,0.0,0.0,0.0,0.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,1,2026-01-31,2026-01-31,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B18CAPIT1XL,CSVC 18 HAYSTACK,MIXED,1,2025-12-20,2025-12-20,W,W,False,12.0,12.0,0.0,0.0,0.0,1.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B18LEGIO1XL,TeamLVC Boys 18 Black,MIXED,1,2025-12-20,2025-12-20,W,W,False,5.0,5.0,0.0,0.0,0.0,1.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B18SJJVB2NE,SMASH Boys 18's Force,MIXED,1,2025-12-20,2025-12-20,L,L,False,2.0,2.0,0.0,0.0,0.0,0.0
B17NEVBC1NE,NEVBC Boys 17.1,NEVBC,17,B17SJJVB2NE,SMASH Boys 17 Chaos,B17,2,2025-12-21,2026-01-31,L,L,False,-8.0,-15.0,-7.0,-7.0,0.0,0.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17NESVC2NE,NE Storm 17 Landslide,B17,2,2026-03-14,2026-03-15,L,W,True,5.0,5.0,0.0,0.0,1.0,0.5
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17HKJVB1NE,Husky 17.1,B17,1,2026-03-14,2026-03-14,L,L,False,-1.0,-1.0,0.0,0.0,0.0,0.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17HKJVB2NE,Husky 17.2,B17,1,2026-02-01,2026-02-01,W,W,False,10.0,10.0,0.0,0.0,0.0,1.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17HKJVB3NE,Husky 17.3,B17,1,2026-02-01,2026-02-01,L,L,False,6.0,6.0,0.0,0.0,0.0,0.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,1,2026-01-31,2026-01-31,W,W,False,30.0,30.0,0.0,0.0,0.0,1.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17MVNER1NE,Meraki VB 17 1,B17,1,2026-03-15,2026-03-15,W,W,False,18.0,18.0,0.0,0.0,0.0,1.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17NYCVA1GE,NYC VBA 17 Downtown,B17,1,2026-01-31,2026-01-31,L,L,False,-4.0,-4.0,0.0,0.0,0.0,0.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17PVJVB3NE,PV Boys 17 3,B17,1,2026-01-31,2026-01-31,W,W,False,13.0,13.0,0.0,0.0,0.0,1.0
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-03-14,2026-03-14,L,L,False,-3.0,-3.0,0.0,0.0,0.0,0.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17ALLIN1FL,AVA 17 Boys,B17,1,2026-02-08,2026-02-08,L,L,False,-4.0,-4.0,0.0,0.0,0.0,0.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17DIGSV1GE,Digs Boys 17 Red,B17,1,2026-02-06,2026-02-06,W,W,False,18.0,18.0,0.0,0.0,0.0,1.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17LCVBC1GE,Legacy Boys 17 National,B17,1,2026-02-06,2026-02-06,W,W,False,3.0,3.0,0.0,0.0,0.0,1.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-07,2026-02-07,W,W,False,18.0,18.0,0.0,0.0,0.0,1.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17SPTMC5GE,Sportime 17 Lynbrook,B17,1,2026-02-07,2026-02-07,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,B17SJVBC1NE,South County Juniors Boys 17 1,B17,2,2026-02-06,2026-02-07,W,W,False,14.0,10.0,-4.0,-4.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17CAPIT1XL,CSVC 17 BIG SLIDE,B17,1,2026-02-07,2026-02-07,L,L,False,-22.0,-22.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17CORE11GE,CORE Boys 17 Platinum,B17,1,2026-02-06,2026-02-06,L,L,False,-12.0,-12.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17DIGSV1GE,Digs Boys 17 Red,B17,1,2026-02-08,2026-02-08,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17HKJVB4NE,Husky 17.4,B17,1,2026-02-01,2026-02-01,W,W,False,18.0,18.0,0.0,0.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17LCVBC1GE,Legacy Boys 17 National,B17,1,2026-02-07,2026-02-07,L,L,False,-13.0,-13.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17NESVC2NE,NE Storm 17 Landslide,B17,1,2026-01-31,2026-01-31,L,L,False,6.0,6.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17NEVBC2NE,NEVBC Boys 17.2,B17,1,2026-01-31,2026-01-31,W,W,False,4.0,4.0,0.0,0.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17PVJVB2NE,PV Boys 17 2,B17,1,2026-02-01,2026-02-01,W,W,False,11.0,11.0,0.0,0.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17RAPTO1GE,NYC Raptors 17 Black,B17,1,2026-02-06,2026-02-06,W,W,False,2.0,2.0,0.0,0.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2026-02-06,2026-02-06,L,L,False,-9.0,-9.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,1,2026-01-31,2026-01-31,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17SJVBC1NE,South County Juniors Boys 17 1,B17,1,2026-02-07,2026-02-07,L,L,False,-13.0,-13.0,0.0,0.0,0.0,0.0
B17NYCVA1GE,NYC VBA 17 Downtown,NYCVA,17,B17HKJVB3NE,Husky 17.3,B17,2,2026-01-31,2026-02-01,W,W,False,12.0,7.0,-5.0,-5.0,0.0,1.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17TTVBC2NE,SLAM 17 2 Boys,B17,2,2026-01-17,2026-01-31,L,W,True,-2.0,15.0,17.0,17.0,1.0,0.5
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17BVJVB1NE,Blast 17 Ignite,B17,2,2026-01-18,2026-02-01,L,W,True,-7.0,7.0,14.0,14.0,1.0,0.5
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,2,2025-12-20,2026-01-19,W,L,True,8.0,-4.0,-12.0,-12.0,-1.0,0.5
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17SJJVB2NE,SMASH Boys 17 Chaos,B17,2,2026-01-31,2026-02-01,L,L,False,-13.0,-8.0,5.0,5.0,0.0,0.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B16SJJVB1NE,SMASH Boys 16-1,MIXED,1,2025-12-20,2025-12-20,L,L,False,-15.0,-15.0,0.0,0.0,0.0,0.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17MVNER1NE,Meraki VB 17 1,B17,1,2026-01-17,2026-01-17,W,W,False,-4.0,-4.0,0.0,0.0,0.0,1.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17NESVC1NE,NE Storm 17 Tsunami,B17,1,2026-01-18,2026-01-18,W,W,False,4.0,4.0,0.0,0.0,0.0,1.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17NESVC3NE,NE Storm 17 Wildfire,B17,1,2026-01-17,2026-01-17,W,W,False,23.0,23.0,0.0,0.0,0.0,1.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17NEVBC1NE,NEVBC Boys 17.1,B17,1,2026-01-31,2026-01-31,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17RRJVB1NE,Boston United Boys 17 National 1,B17,1,2025-12-21,2025-12-21,W,W,False,3.0,3.0,0.0,0.0,0.0,1.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17SJJVB3NE,SMASH Boys 17's Shock,B17,1,2025-12-20,2025-12-20,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B17TTVBC1NE,SLAM 17 1 Boys,B17,1,2026-01-18,2026-01-18,L,L,False,-7.0,-7.0,0.0,0.0,0.0,0.0
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,B18SAVBC1XL,Sporting Albany Boys 18u,MIXED,1,2025-12-21,2025-12-21,W,W,False,21.0,21.0,0.0,0.0,0.0,1.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17CAPIT2XL,CSVC 17 SKYLIGHT,B17,2,2026-01-17,2026-03-14,L,W,True,-10.0,7.0,17.0,17.0,1.0,0.5
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17NESVC3NE,NE Storm 17 Wildfire,B17,2,2026-01-18,2026-03-15,L,W,True,-5.0,5.0,10.0,10.0,1.0,0.5
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17LHVBC2NE,LHV Boys 17-2 Boom,B17,2,2026-01-17,2026-01-31,W,W,False,10.0,17.0,7.0,7.0,0.0,1.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17RRJVB3NE,Boston United Boys 17 Select 1,B17,3,2026-01-19,2026-03-14,W,W,False,1.0,13.0,12.0,6.0,0.0,0.6666666666666666
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17NESVC2NE,NE Storm 17 Landslide,B17,2,2026-01-18,2026-01-31,L,L,False,-10.0,-4.0,6.0,6.0,0.0,0.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17BVJVB1NE,Blast 17 Ignite,B17,1,2026-01-17,2026-01-17,L,L,False,-13.0,-13.0,0.0,0.0,0.0,0.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17HKJVB2NE,Husky 17.2,B17,1,2026-01-31,2026-01-31,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17MVNER2NE,Meraki VB 17 2,B17,1,2026-03-14,2026-03-14,W,W,False,14.0,14.0,0.0,0.0,0.0,1.0
B17PVJVB2NE,PV Boys 17 2,PVJVB,17,B17MVPVA2NE,MVP BOS 17 Blue,B17,1,2026-02-01,2026-02-01,W,W,False,8.0,8.0,0.0,0.0,0.0,1.0
