team_code,team_name,club,age,team_rank,matches_played,first_match_date,last_match_date,early_win_rate,late_win_rate,delta_win_rate,early_point_margin,late_point_margin,delta_point_margin,early_set_margin,late_set_margin,delta_set_margin,early_expected_win_rate,late_expected_win_rate,delta_expected_win_rate,early_performance_above_expected,late_performance_above_expected,delta_performance_above_expected,early_close_match_win_rate,late_close_match_win_rate,delta_close_match_win_rate,is_reliable_sample
B15TTVBC1NE,SLAM 15 1 Boys,TTVBC,15,1,17,2025-11-22,2026-03-15,0.2,0.2,0.0,-7.8,-12.0,-4.2,-1.0,-1.2,-0.19999999999999996,0.39117259883086414,0.34941910566623513,-0.04175349316462901,-0.19117259883086415,-0.14941910566623512,0.041753493164629035,0.5,1.0,0.5,True
B17ROYAL1NO,Infinity Royals 17N,ROYAL,17,1,8,2026-02-06,2026-02-08,0.4,0.4,0.0,0.6,-2.2,-2.8000000000000003,-0.4,-0.4,0.0,0.5299567997718044,0.4926119388940565,-0.03734486087774791,-0.12995679977180438,-0.09261193889405647,0.03734486087774791,0.5,0.5,0.0,True
B17ALLIN1FL,AVA 17 Boys,ALLIN,17,1,8,2026-02-06,2026-02-08,0.8,0.8,0.0,11.8,4.8,-7.000000000000001,1.0,1.2,0.19999999999999996,0.6691700160939282,0.6340274074488639,-0.035142608645064355,0.1308299839060717,0.1659725925511362,0.035142608645064494,0.0,0.5,0.5,True
B17NESVC3NE,NE Storm 17 Wildfire,NESVC,17,3,18,2025-11-22,2026-03-15,0.4,0.4,0.0,-2.2,-3.8,-1.5999999999999996,-0.2,-0.4,-0.2,0.5104604271820029,0.4758719201928412,-0.034588506989161716,-0.11046042718200284,-0.07587192019284117,0.034588506989161674,1.0,0.5,-0.5,True
B18SJJVB1NE,SMASH Boys 18-1,SJJVB,18,1,6,2026-01-31,2026-02-01,1.0,1.0,0.0,18.2,16.8,-1.3999999999999986,2.0,1.8,-0.19999999999999996,0.7633461681068633,0.7311701585437669,-0.03217600956309641,0.23665383189313666,0.268829841456233,0.03217600956309635,,,,True
B18MMVBC2NE,Mayhem 18 2,MMVBC,18,2,10,2025-11-22,2026-02-01,0.8,0.8,0.0,6.2,10.4,4.2,0.8,0.8,0.0,0.6331170484795351,0.6026759802754305,-0.030441068204104638,0.16688295152046487,0.19732401972456953,0.030441068204104665,1.0,0.5,-0.5,True
B17CAPIT2XL,CSVC 17 SKYLIGHT,CAPIT,17,2,25,2025-12-20,2026-03-15,0.2,0.4,0.2,-12.4,6.0,18.4,-1.4,0.0,1.4,0.36695527204746414,0.5368120142731605,0.16985674222569636,-0.16695527204746413,-0.13681201427316061,0.030143257774303517,1.0,0.0,-1.0,True
B17TTVBC1NE,SLAM 17 1 Boys,TTVBC,17,1,23,2025-11-22,2026-03-15,0.6,0.6,0.0,5.4,5.4,0.0,0.8,0.4,-0.4,0.5734304373820532,0.54557849374854,-0.027851943633513288,0.026569562617946674,0.054421506251460104,0.02785194363351343,0.3333333333333333,0.5,0.16666666666666669,True
B18PWRSP1SU,PSA Power 18,PWRSP,18,1,8,2026-02-06,2026-02-08,0.8,0.8,0.0,5.6,8.4,2.8000000000000007,0.8,1.2,0.3999999999999999,0.606849088590794,0.5794769234951912,-0.027372165095602807,0.19315091140920607,0.22052307650480882,0.027372165095602752,1.0,0.5,-0.5,True
B16TTVBC1NE,SLAM 16 1 Boys,TTVBC,16,1,22,2025-11-22,2026-03-15,0.4,0.4,0.0,-5.4,-4.0,1.4000000000000004,-0.6,-0.4,0.19999999999999996,0.447228303886118,0.42020576528653975,-0.02702253859957826,-0.047228303886118025,-0.020205765286539702,0.027022538599578323,0.6666666666666666,0.5,-0.16666666666666663,True
B16BVJVB1NE,Blast 16 Inferno,BVJVB,16,1,22,2025-11-22,2026-03-15,0.2,0.2,0.0,-8.6,-5.2,3.3999999999999995,-1.0,-1.0,0.0,0.41425363957675365,0.3889849064177736,-0.02526873315898004,-0.21425363957675367,-0.1889849064177736,0.025268733158980067,0.3333333333333333,0.3333333333333333,0.0,True
B16NEVBC1NE,NEVBC Boys 16.1,NEVBC,16,1,10,2025-12-20,2026-02-01,0.6,0.6,0.0,2.4,-1.0,-3.4,0.2,0.0,-0.2,0.5185320443317029,0.4937166582558453,-0.024815386075857537,0.08146795566829715,0.10628334174415462,0.024815386075857468,0.5,0.6666666666666666,0.16666666666666663,True
B18LCVBC5GE,Legacy Boys 18 Premier Billy,LCVBC,18,5,7,2026-02-06,2026-02-08,0.0,0.0,0.0,-17.8,-15.2,2.6000000000000014,-2.0,-2.0,0.0,0.3047361475609808,0.28021887418871805,-0.024517273372262727,-0.3047361475609808,-0.28021887418871805,0.024517273372262727,0.0,,,True
B14NEVBC1NE,NEVBC Boys 14.1,NEVBC,14,1,12,2026-01-31,2026-03-15,1.0,1.0,0.0,15.0,15.2,0.1999999999999993,1.8,1.8,0.0,0.6743293943902677,0.656262442216144,-0.018066952174123685,0.32567060560973227,0.34373755778385595,0.018066952174123685,1.0,1.0,0.0,True
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,2,22,2025-11-22,2026-03-15,0.2,0.2,0.0,-5.4,-6.6,-1.1999999999999993,-0.8,-1.0,-0.19999999999999996,0.41610166426464107,0.39835637649177913,-0.01774528777286194,-0.21610166426464109,-0.19835637649177915,0.01774528777286194,,0.0,,True
B17SYRVB1XL,SVC 17 1 Boys,SYRVB,17,1,8,2026-01-17,2026-01-19,1.0,1.0,0.0,19.6,18.4,-1.2000000000000028,2.0,2.0,0.0,0.8028807462960025,0.7865664660499243,-0.016314280246078172,0.19711925370399755,0.21343353395007575,0.0163142802460782,,,,True
B18NYCVA1GE,NYC VBA 18 Riverside,NYCVA,18,1,12,2026-01-31,2026-02-08,0.2,0.2,0.0,-4.0,-3.8,0.20000000000000018,-0.8,-0.8,0.0,0.4797611252636294,0.4648691266523944,-0.014891998611235024,-0.27976112526362945,-0.2648691266523944,0.014891998611235024,0.25,0.0,-0.25,True
B16RRJVB3NE,Boston United Boys 16 Select 1,RRJVB,16,3,23,2025-11-22,2026-03-15,0.6,0.6,0.0,2.2,1.6,-0.6000000000000001,0.4,0.2,-0.2,0.5889466883756843,0.5742329406831572,-0.01471374769252709,0.011053311624315642,0.025767059316842887,0.014713747692527245,0.3333333333333333,,,True
B18315VB1XL,315VB 18 USA,315VB,18,1,6,2026-03-14,2026-03-15,1.0,1.0,0.0,16.6,15.2,-1.4000000000000021,2.0,1.8,-0.19999999999999996,0.747151376293614,0.7334549931038978,-0.01369638318971611,0.252848623706386,0.26654500689610217,0.013696383189716166,,,,True
B16CORE11GE,CORE Boys 16 Platinum,CORE1,16,1,8,2026-02-06,2026-02-08,1.0,1.0,0.0,11.6,11.4,-0.1999999999999993,1.6,1.8,0.19999999999999996,0.6698338211572581,0.6566521844077823,-0.013181636749475811,0.33016617884274185,0.3433478155922177,0.013181636749475867,1.0,1.0,0.0,True
B14RRJVB2NE,Boston United Boys 13 Select 1,RRJVB,14,2,10,2026-01-31,2026-03-15,0.2,0.2,0.0,-10.2,-18.8,-8.600000000000001,-1.2,-1.2,0.0,0.40869256232174933,0.39690890497456566,-0.011783657347183674,-0.20869256232174935,-0.19690890497456565,0.011783657347183701,0.5,0.0,-0.5,True
B17RIVAL1GE,Rival 17’s,RIVAL,17,1,7,2026-02-06,2026-02-08,0.4,0.4,0.0,-4.2,-3.4,0.8000000000000003,-0.6,-0.6,0.0,0.45851325449175945,0.4509741489741118,-0.007539105517647637,-0.058513254491759446,-0.05097414897411186,0.007539105517647589,0.5,0.5,0.0,True
B17TTVBC2NE,SLAM 17 2 Boys,TTVBC,17,2,22,2025-11-22,2026-03-15,0.0,0.0,0.0,-10.6,-9.4,1.1999999999999993,-1.6,-1.4,0.20000000000000018,0.4046580990435504,0.39747454719588327,-0.007183551847667113,-0.4046580990435504,-0.39747454719588327,0.007183551847667113,0.0,0.0,0.0,True
B16SJVBC1NE,South County Juniors Boys 16's Blue,SJVBC,16,1,17,2025-11-22,2026-03-15,0.2,0.2,0.0,-7.0,-3.6,3.4,-1.2,-1.0,0.19999999999999996,0.435476118943792,0.4289855908537666,-0.006490528090025427,-0.23547611894379203,-0.22898559085376652,0.00649052809002551,0.5,0.3333333333333333,-0.16666666666666669,True
B17SJJVB1NE,SMASH Boys 17-1,SJJVB,17,1,6,2026-01-31,2026-02-01,1.0,1.0,0.0,20.2,17.2,-3.0,2.0,1.8,-0.19999999999999996,0.7694327968375554,0.763871434857154,-0.005561361980401358,0.23056720316244456,0.23612856514284591,0.005561361980401358,,,,True
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,1,8,2026-02-06,2026-02-08,0.4,0.4,0.0,1.4,-3.2,-4.6,-0.2,-0.2,0.0,0.4961585675017363,0.4942909941194039,-0.0018675733823323992,-0.09615856750173636,-0.09429099411940393,0.001867573382332427,0.0,0.0,0.0,True
B16JHEAT1GE,CJ HEAT 16-1 Boys,JHEAT,16,1,5,2026-01-31,2026-02-01,0.4,0.4,0.0,-2.0,-2.0,0.0,-0.6,-0.6,0.0,0.4121606002498116,0.4121606002498116,0.0,-0.012160600249811582,-0.012160600249811582,0.0,1.0,1.0,0.0,False
B16TACCU1GE,Accuracy 16 Champ,TACCU,16,1,5,2025-11-22,2025-11-23,0.6,0.6,0.0,-1.0,-1.0,0.0,0.2,0.2,0.0,0.485150800989984,0.485150800989984,0.0,0.11484919901001597,0.11484919901001597,0.0,0.6666666666666666,0.6666666666666666,0.0,False
B18GEVBC1NE,Generations vbc 18 1,GEVBC,18,1,5,2026-03-14,2026-03-15,0.0,0.0,0.0,-13.4,-13.4,0.0,-1.6,-1.6,0.0,0.3462928056906594,0.3462928056906594,0.0,-0.3462928056906594,-0.3462928056906594,0.0,0.0,0.0,0.0,False
B18SGHVB1NE,Starlings GH 18 1 Boys,SGHVB,18,1,5,2026-01-31,2026-02-01,0.0,0.0,0.0,-21.6,-21.6,0.0,-1.8,-1.8,0.0,0.2006816449989759,0.2006816449989759,0.0,-0.2006816449989759,-0.2006816449989759,0.0,,,,False
B18TTVBC1NE,SLAM 18 1 Boys,TTVBC,18,1,5,2026-03-14,2026-03-15,0.2,0.2,0.0,-5.4,-5.4,0.0,-1.0,-1.0,0.0,0.4654194485258401,0.4654194485258401,0.0,-0.26541944852584004,-0.26541944852584004,0.0,0.3333333333333333,0.3333333333333333,0.0,False
B18TTVBC2NE,SLAM 18 2 Boys,TTVBC,18,2,5,2025-11-22,2025-11-23,0.2,0.2,0.0,-6.2,-6.2,0.0,-1.0,-1.0,0.0,0.4093337452819038,0.4093337452819038,0.0,-0.20933374528190382,-0.20933374528190382,0.0,0.3333333333333333,0.3333333333333333,0.0,False
B16LCVBC2GE,Legacy Boys 16 Premier,LCVBC,16,2,7,2026-02-06,2026-02-08,0.4,0.4,0.0,0.2,-4.0,-4.2,-0.2,-0.2,0.0,0.4728257860905657,0.4728257860905657,0.0,-0.07282578609056568,-0.07282578609056568,0.0,0.0,0.0,0.0,True
B18LEGIO1XL,TeamLVC Boys 18 Black,LEGIO,18,1,17,2025-12-20,2026-03-15,0.6,0.6,0.0,2.4,6.0,3.6,0.4,0.6,0.19999999999999996,0.4376750611141329,0.4391760538396975,0.0015009927255645872,0.16232493888586705,0.1608239461603025,-0.0015009927255645594,0.5,1.0,0.5,True
B18LCVBC1GE,Legacy Boys 18 National,LCVBC,18,1,8,2026-02-06,2026-02-08,0.4,0.4,0.0,-3.0,-1.0,2.0,-0.4,-0.4,0.0,0.463786161694982,0.4655481729005634,0.001762011205581393,-0.063786161694982,-0.06554817290056333,-0.0017620112055813375,0.6666666666666666,0.5,-0.16666666666666663,True
B17SPTMC6GE,Sportime 17 Lynbrook 2,SPTMC,17,6,7,2026-02-06,2026-02-08,0.2,0.2,0.0,-3.6,-5.2,-1.6,-0.8,-1.0,-0.19999999999999996,0.461790923318327,0.4646577869685705,0.002866863650243523,-0.261790923318327,-0.2646577869685705,-0.002866863650243523,0.25,0.25,0.0,True
B16PVJVB2NE,PV Boys 16 2,PVJVB,16,2,18,2026-01-17,2026-03-15,0.2,0.4,0.2,-12.2,-2.8,9.399999999999999,-1.4,-0.6,0.7999999999999999,0.2933480947885287,0.49665927516313585,0.20331118037460716,-0.09334809478852875,-0.09665927516313579,-0.0033111803746070367,0.0,0.0,0.0,True
B16SPTMC6GE,Sportime 16 Lynbrook,SPTMC,16,6,8,2026-02-06,2026-02-08,0.4,0.4,0.0,-2.4,0.2,2.6,-0.4,-0.2,0.2,0.48700408967259506,0.4908703109351573,0.0038662212625622527,-0.08700408967259507,-0.09087031093515728,-0.003866221262562211,,0.5,,True
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,2,15,2025-12-20,2026-03-15,0.6,0.6,0.0,3.2,-2.0,-5.2,0.4,0.2,-0.2,0.4761817248420481,0.48251060981975585,0.006328884977707727,0.1238182751579519,0.11748939018024411,-0.006328884977707783,1.0,1.0,0.0,True
B18LHVBC1NE,LHV Boys 18-1 Rafiki,LHVBC,18,1,22,2025-11-22,2026-03-15,0.4,0.4,0.0,-3.4,0.0,3.4,-0.4,0.0,0.4,0.5139672364291751,0.5293966736591496,0.015429437229974474,-0.11396723642917506,-0.12939667365914959,-0.01542943722997453,0.3333333333333333,0.0,-0.3333333333333333,True
B17RAPTO1GE,NYC Raptors 17 Black,RAPTO,17,1,7,2026-02-06,2026-02-08,0.0,0.0,0.0,-13.8,-14.2,-0.3999999999999986,-1.8,-2.0,-0.19999999999999996,0.3085134445223609,0.32433195442631574,0.015818509903954836,-0.3085134445223609,-0.32433195442631574,-0.015818509903954836,,0.0,,True
B17HKJVB3NE,Husky 17.3,HKJVB,17,3,12,2026-01-31,2026-03-15,0.4,0.4,0.0,-2.6,-2.4,0.20000000000000018,-0.2,-0.2,0.0,0.45884038967954827,0.4778069264479405,0.018966536768392217,-0.05884038967954828,-0.0778069264479405,-0.018966536768392224,0.5,0.3333333333333333,-0.16666666666666669,True
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,1,15,2025-12-20,2026-03-15,0.2,0.2,0.0,-7.0,-7.4,-0.40000000000000036,-1.2,-1.2,0.0,0.3482549671386273,0.36814219157160927,0.019887224432981965,-0.14825496713862732,-0.16814219157160926,-0.019887224432981937,1.0,,,True
B17SJVBC1NE,South County Juniors Boys 17 1,SJVBC,17,1,17,2025-11-22,2026-03-15,0.6,0.6,0.0,3.4,-0.2,-3.6,0.4,0.0,-0.4,0.5274332005287221,0.548838200755853,0.021405000227130877,0.07256679947127789,0.05116179924414693,-0.02140500022713096,0.6,1.0,0.4,True
B18MVPVA1NE,MVP BOS 18 Black,MVPVA,18,1,19,2025-11-22,2026-02-08,0.6,0.6,0.0,4.6,5.8,1.2000000000000002,0.4,0.0,-0.4,0.5273644708411842,0.5595193732041119,0.03215490236292773,0.0726355291588158,0.04048062679588815,-0.032154902362927645,0.6666666666666666,0.0,-0.6666666666666666,True
B18MMVBC1NE,Mayhem 18 1,MMVBC,18,1,10,2025-11-22,2026-02-01,0.4,0.4,0.0,-3.6,-1.0,2.6,-0.4,-0.4,0.0,0.43784422415517843,0.4700261213816789,0.032181897226500444,-0.03784422415517841,-0.07002612138167882,-0.03218189722650042,0.5,0.5,0.0,True
B16118971XX,Supreme 16-1,11897,16,1,17,2025-11-22,2026-03-15,0.8,0.8,0.0,12.4,14.4,2.0,0.8,1.2,0.3999999999999999,0.5722882266169639,0.6082791029764445,0.03599087635948062,0.2277117733830362,0.1917208970235555,-0.0359908763594807,0.6666666666666666,,,True
B18BVJVB2NE,Blast 18 Blaze,BVJVB,18,2,22,2025-11-22,2026-03-15,0.2,0.2,0.0,-14.4,-10.2,4.200000000000001,-1.4,-1.4,0.0,0.3758813222723568,0.4166513680735693,0.04077004580121246,-0.17588132227235684,-0.21665136807356927,-0.040770045801212434,0.5,0.5,0.0,True
B18SJVBC1NE,South County Juniors Boys 18's Blue,SJVBC,18,1,18,2025-11-22,2026-03-15,1.0,1.0,0.0,12.6,9.6,-3.0,1.6,1.4,-0.20000000000000018,0.6222046252616207,0.6709629630871063,0.048758337825485665,0.3777953747383793,0.32903703691289354,-0.048758337825485776,,1.0,,True
B17NEVBC2NE,NEVBC Boys 17.2,NEVBC,17,2,10,2026-01-31,2026-03-15,0.6,0.4,-0.19999999999999996,11.0,4.8,-6.2,0.8,0.0,-0.8,0.6925294765094041,0.5425321373221955,-0.1499973391872086,-0.09252947650940424,-0.1425321373221955,-0.050002660812791255,,0.0,,True
B17MVNER2NE,Meraki VB 17 2,MVNER,17,2,15,2025-11-22,2026-03-15,0.2,0.2,0.0,-10.8,-9.4,1.4000000000000004,-1.0,-1.0,0.0,0.3016099990616089,0.3609922067155744,0.05938220765396551,-0.10160999906160897,-0.1609922067155744,-0.05938220765396543,,,,True
B18MVPVA2NE,MVP BOS 18 Blue,MVPVA,18,2,18,2025-11-22,2026-02-08,1.0,0.8,-0.19999999999999996,13.4,4.0,-9.4,1.8,0.8,-1.0,0.6478777285436558,0.5094338570095427,-0.13844387153411308,0.3521222714563442,0.29056614299045713,-0.061556128465887094,1.0,1.0,0.0,True
B14CORE11GE,CORE Boys 14 Platinum,CORE1,14,1,8,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,21.4,13.2,-8.2,2.0,1.2,-0.8,0.7443326456725782,0.6180457556984382,-0.12628688997413995,0.25566735432742194,0.18195424430156176,-0.07371311002586017,,1.0,,True
B14LIFRY1GE,LI Fury 14 1,LIFRY,14,1,7,2026-02-06,2026-02-08,0.2,0.2,0.0,-16.4,-10.2,6.199999999999999,-1.2,-1.0,0.19999999999999996,0.35849697500860345,0.43835593374077186,0.07985895873216842,-0.15849697500860346,-0.23835593374077185,-0.07985895873216839,0.3333333333333333,0.25,-0.08333333333333331,True
B17MVPVA1NE,MVP BOS 17 Black,MVPVA,17,1,18,2025-11-22,2026-02-08,0.6,0.4,-0.19999999999999996,2.0,-4.2,-6.2,0.2,-0.4,-0.6000000000000001,0.5496369426245454,0.4309961356514016,-0.11864080697314383,0.050363057375454635,-0.03099613565140158,-0.08135919302685621,0.5,0.6666666666666666,0.16666666666666663,True
B17PVJVB1NE,PV Boys 17 1,PVJVB,17,1,17,2025-12-20,2026-02-01,0.6,0.4,-0.19999999999999996,2.0,-1.2,-3.2,0.2,-0.2,-0.4,0.5641878931666694,0.4489693579498204,-0.115218535216849,0.0358121068333306,-0.04896935794982042,-0.08478146478315102,0.5,1.0,0.5,True
B16SPTMC4GE,Sportime 16 4,SPTMC,16,4,7,2026-02-06,2026-02-08,0.2,0.2,0.0,-10.0,-6.0,4.0,-1.2,-1.0,0.19999999999999996,0.3271038276036074,0.4156976819404935,0.0885938543368861,-0.1271038276036074,-0.21569768194049352,-0.08859385433688613,,0.0,,True
B15DIGSV1GE,Digs Boys 15 Red,DIGSV,15,1,7,2026-02-06,2026-02-08,0.0,0.0,0.0,-16.6,-14.0,2.6000000000000014,-2.0,-1.8,0.19999999999999996,0.24153965783309572,0.33579304919942554,0.09425339136632982,-0.24153965783309572,-0.33579304919942554,-0.09425339136632982,0.0,0.0,0.0,True
B14SJJVB2NE,SMASH Boys 14's Thunder,SJJVB,14,2,16,2025-12-20,2026-03-15,0.4,0.2,-0.2,-8.6,-20.8,-12.200000000000001,-0.4,-1.2,-0.7999999999999999,0.3760115305298769,0.27085388642021807,-0.10515764410965883,0.02398846947012311,-0.07085388642021806,-0.09484235589034117,1.0,,,True
B16LHVBC2NE,LHV Boys 16-2 Hunters,LHVBC,16,2,17,2025-11-22,2026-02-01,0.4,0.4,0.0,-3.0,-3.4,-0.3999999999999999,-0.4,-0.4,0.0,0.5103168606821255,0.6067727949837401,0.0964559343016147,-0.11031686068212543,-0.20677279498374013,-0.0964559343016147,0.25,0.0,-0.25,True
B16SYRVB1XL,SVC 16 1 Boys,SYRVB,16,1,8,2026-01-17,2026-01-19,1.0,0.8,-0.19999999999999996,16.8,9.2,-7.600000000000001,1.8,1.0,-0.8,0.707822775005387,0.6132917199005967,-0.09453105510479032,0.29217722499461285,0.18670828009940324,-0.10546894489520961,1.0,0.5,-0.5,True
B17117902XX,Torrimar 17 2,11790,17,2,9,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,11.0,1.6,-9.4,2.0,0.8,-1.2,0.6604211246714465,0.5675380537739171,-0.09288307089752945,0.33957887532855346,0.23246194622608293,-0.10711692910247053,,1.0,,True
B15LIFRY1GE,LI Fury 15 1,LIFRY,15,1,7,2026-02-06,2026-02-08,0.8,0.6,-0.20000000000000007,5.4,0.6,-4.800000000000001,0.6,-0.2,-0.8,0.5890088072007358,0.4962052578747789,-0.09280354932595686,0.2109911927992642,0.10379474212522113,-0.10719645067404307,0.6666666666666666,0.6666666666666666,0.0,True
B15CORE12GE,CORE Boys 15 Titanium,CORE1,15,2,7,2026-02-06,2026-02-08,0.8,0.6,-0.20000000000000007,6.6,2.2,-4.3999999999999995,1.2,0.6,-0.6,0.5876437479638728,0.4959880082988774,-0.09165573966499535,0.2123562520361272,0.10401199170112263,-0.10834426033500458,1.0,0.6666666666666666,-0.33333333333333337,True
B18NEVBC1NE,NEVBC Boys 18.1,NEVBC,18,1,6,2026-01-31,2026-02-01,1.0,0.8,-0.19999999999999996,14.6,7.6,-7.0,2.0,1.4,-0.6000000000000001,0.6697967046237991,0.5894086431127427,-0.08038806151105649,0.33020329537620086,0.21059135688725733,-0.11961193848894353,1.0,1.0,0.0,True
B18HKJVB2NE,Husky 18.2,HKJVB,18,2,10,2026-01-31,2026-03-15,0.4,0.4,0.0,-8.2,-2.2,5.999999999999999,-0.8,-0.2,0.6000000000000001,0.37285050725143104,0.49792218830320517,0.12507168105177413,0.027149492748568992,-0.09792218830320526,-0.12507168105177424,0.3333333333333333,0.4,0.06666666666666671,True
B14117901XX,Torrimar 14 1,11790,14,1,7,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,28.6,20.2,-8.400000000000002,2.0,1.2,-0.8,0.7651613802670891,0.6915966357897678,-0.07356474447732131,0.23483861973291092,0.10840336421023222,-0.1264352555226787,,0.0,,True
B16DIGSV1GE,Digs Boys 16 Red,DIGSV,16,1,7,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,13.4,10.6,-2.8000000000000007,2.0,1.0,-1.0,0.687534252510075,0.6149088708384048,-0.07262538167167021,0.31246574748992506,0.18509112916159517,-0.12737461832832989,,0.0,,True
B18RRJVB2NE,Boston United Boys 18 Select 1,RRJVB,18,2,22,2025-11-22,2026-03-15,0.2,0.0,-0.2,-7.0,-19.6,-12.600000000000001,-1.2,-2.0,-0.8,0.4233492992831387,0.35098701380967473,-0.07236228547346396,-0.22334929928313868,-0.35098701380967473,-0.12763771452653605,0.5,,,True
B18SJJVB3NE,SMASH Boys 18's Surge,SJJVB,18,3,11,2025-12-20,2026-02-01,0.8,0.6,-0.20000000000000007,15.2,1.8,-13.399999999999999,1.2,0.2,-1.0,0.6620117797253787,0.5923378411216069,-0.0696739386037718,0.13798822027462132,0.007662158878393099,-0.1303260613962282,0.0,0.5,0.5,True
B18NESVC1NE,NE Storm 18 Thunder,NESVC,18,1,23,2025-11-22,2026-03-15,0.6,0.4,-0.19999999999999996,3.2,-0.6,-3.8000000000000003,0.6,-0.4,-1.0,0.5601510416008544,0.4919985856495831,-0.06815245595127128,0.039848958399145665,-0.09199858564958316,-0.13184754404872884,0.3333333333333333,0.4,0.06666666666666671,True
B18NEVBC2NE,NEVBC Boys 18.2,NEVBC,18,2,11,2026-01-31,2026-03-15,0.6,0.4,-0.19999999999999996,4.0,3.0,-1.0,0.4,-0.2,-0.6000000000000001,0.5561355733077574,0.4881818384595927,-0.06795373484816475,0.04386442669224253,-0.08818183845959268,-0.1320462651518352,0.3333333333333333,0.0,-0.3333333333333333,True
B18PVJVB3NE,PV Boys 18 3,PVJVB,18,3,17,2025-12-20,2026-02-01,0.4,0.4,0.0,-7.2,1.0,8.2,-0.6,0.0,0.6,0.49952903063197784,0.6342068574811668,0.13467782684918894,-0.09952903063197785,-0.23420685748116674,-0.1346778268491889,0.5,0.3333333333333333,-0.16666666666666669,True
B14SJJVB1NE,SMASH Boys 14-1,SJJVB,14,1,16,2025-12-20,2026-03-15,1.0,0.8,-0.19999999999999996,24.2,23.6,-0.5999999999999979,2.0,1.8,-0.19999999999999996,0.8058857913014948,0.7436629722675073,-0.06222281903398752,0.1941142086985051,0.05633702773249263,-0.13777718096601246,,0.0,,True
B16MCJVB1NE,Mill City 16's,MCJVB,16,1,20,2025-11-22,2026-03-15,1.0,0.8,-0.19999999999999996,15.4,3.6,-11.8,2.0,1.2,-0.8,0.6559278736295273,0.5963686663761381,-0.05955920725338926,0.3440721263704726,0.2036313336238619,-0.14044079274661067,,0.5,,True
B16RRJVB1NE,Boston United Boys 16 National 1,RRJVB,16,1,22,2025-11-22,2026-03-15,0.6,0.4,-0.19999999999999996,2.8,-3.8,-6.6,0.2,-0.2,-0.4,0.47451905957452734,0.41659972784533617,-0.05791933172919117,0.1254809404254726,-0.016599727845336164,-0.14208066827080876,0.5,1.0,0.5,True
B18LHVBC2NE,LHV Boys 18-2 Blitz,LHVBC,18,2,17,2025-11-22,2026-02-01,0.6,0.4,-0.19999999999999996,4.4,0.8,-3.6000000000000005,0.6,-0.2,-0.8,0.5031220022355829,0.4459600736208486,-0.05716192861473429,0.09687799776441715,-0.04596007362084853,-0.14283807138526566,0.6666666666666666,0.0,-0.6666666666666666,True
B15MCJVB1NE,Mill City 15's,MCJVB,15,1,20,2025-11-22,2026-03-15,0.8,0.6,-0.20000000000000007,15.8,5.6,-10.200000000000001,1.2,0.6,-0.6,0.6561009438457169,0.6010268509112444,-0.05507409293447252,0.143899056154283,-0.0010268509112445145,-0.14492590706552752,1.0,0.0,-1.0,True
B15CORE11GE,CORE Boys 15 Platinum,CORE1,15,1,8,2026-02-06,2026-02-08,0.8,0.6,-0.20000000000000007,9.6,7.4,-2.1999999999999993,0.8,0.6,-0.20000000000000007,0.6736192461994983,0.6221447340087092,-0.051474512190789135,0.12638075380050168,-0.02214473400870918,-0.14852548780921085,0.0,0.3333333333333333,0.3333333333333333,True
B17NYCIV1GE,NYC Impact 17U National,NYCIV,17,1,7,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,12.2,7.0,-5.199999999999999,1.8,0.8,-1.0,0.6794616968992532,0.6289985902032894,-0.050463106695963766,0.3205383031007468,0.17100140979671058,-0.14953689330403624,1.0,0.5,-0.5,True
B16LIFRY1GE,LI Fury 16 1,LIFRY,16,1,7,2026-02-06,2026-02-08,0.8,0.6,-0.20000000000000007,5.4,3.4,-2.0000000000000004,0.8,0.2,-0.6000000000000001,0.5668868170547499,0.5217348574596081,-0.04515195959514173,0.2331131829452501,0.07826514254039181,-0.15484804040485828,0.6666666666666666,0.5,-0.16666666666666663,True
B14117752XX,ValleyVBC Elite Boys,11775,14,2,22,2025-11-22,2026-03-15,0.8,0.6,-0.20000000000000007,8.4,-1.4,-9.8,1.2,0.2,-1.0,0.5929969248596382,0.5512318362028575,-0.041765088656780636,0.20700307514036184,0.04876816379714238,-0.15823491134321946,0.5,1.0,0.5,True
B16NYCIV2GE,NYC Impact 16U Travel,NYCIV,16,2,8,2026-02-06,2026-02-08,1.0,0.8,-0.19999999999999996,16.4,12.0,-4.399999999999999,2.0,1.2,-0.8,0.699141084638168,0.6603852142200679,-0.038755870418100136,0.30085891536183196,0.13961478577993208,-0.16124412958189988,1.0,0.5,-0.5,True
