pool_key,team_code,team_name,local_rank,local_rating,wins,losses,matches_played,local_accuracy_pct,usav_national_accuracy_pct,usav_regional_accuracy_pct,local_picks_made,usav_national_picks_made,usav_regional_picks_made,event_name,model,local_edge_vs_usav_national_pp,local_edge_vs_usav_regional_pp,recommended_seed_source
G15,G15CSJVB3NE,CT STARS 15s Oxholm,180,-24.9492261485478,1,5,6,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15RRJVB11NE,Boston United 15 Cobalt,181,-25.47397153530654,3,8,11,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15BEVNY4GE,BEV 15 High Rise,182,-25.629737961144798,0,7,7,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15TCJVB3NE,Nova 15 Select Lauren,183,-26.04644144589688,3,8,11,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15112722XX,X2 Volleyball 15 2,184,-26.152626518760826,4,17,21,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15IGVBC2NE,Ignite 15 Red,185,-27.3597667380077,3,10,13,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15UNVBC2NE,Unity 15 Girls Silver Shamrocks,186,-28.338142136802155,2,3,5,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15MGJVB5NE,MGA 15's White,187,-29.20916132385883,0,3,3,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15RRJVB7NE,Boston United 15 Silver,188,-31.139004199405452,1,5,6,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15MGJVB19NE,MGA 15's Falcons,189,-31.92535448738817,1,5,6,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15113233XX,EliteZ 15 GIRLS SILVER,190,-31.962514541544873,2,9,11,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15113232XX,EliteZ 15 GIRLS CARBON,191,-32.183666673062866,0,11,11,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15DRVBC2NE,Dragons 15 Angelina,192,-36.079035863160556,0,10,10,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15CSJVB4NE,CT STARS 15s Comstock,193,-40.87227668323349,0,5,5,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15MGJVB20NE,MGA 15's Tigers,194,-41.57258524666194,1,2,3,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15MGJVB18NE,MGA 15's Hawks,195,-41.6686210606233,0,6,6,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15TCJVB5NE,Nova 14/15 Select Addison,196,-42.235877831326206,1,10,11,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G15,G15MGJVB25NE,MGA 15's Eagles,197,-46.57258524666198,0,3,3,80.61674008810573,64.0,65.625,227.0,75.0,64.0,AAUSpringKickOff26,massey,16.61674008810573,14.991740088105729,local
G16,G16NEVBC1NE,Northeast 16.1,1,50.57994821749194,15,0,15,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SJJVB1NE,SMASH 16s,2,46.40177272291922,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SOSVB1GE,Sideout 16N Cooper,3,44.379331254573515,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LEGIO1XL,TeamLVC 16 Black,4,37.57015156477867,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LIBER1CH,LIBERO 16 HUSKIES,5,36.693335659340605,6,3,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16VOLFX1WE,VolleyFX 16 Mantra,6,36.60971944116612,10,3,13,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16ROCKA1GE,RVT 16-1 Surf,7,35.837378452732466,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CACLI1GE,CALI 16 Black,8,35.388557422115234,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16BEVNY1GE,BEV 16 Empire,9,34.120133317396906,4,3,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NYCJR1GE,NYC Juniors 16 National,10,32.934337881984,7,6,13,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NYCVA1GE,NYC VBA 16 Broadway,11,32.20459885927562,5,7,12,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16HKJVB1NE,Husky 16 National,12,30.153400209205973,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CMJVB1NE,CMASS EDGE 16 Black,13,29.567564948897427,2,3,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16RRJVB1NE,Boston United 16 National,14,28.44308317139136,13,2,15,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SPAVB1XL,Spa City 16 Aqua,15,28.42197646370326,7,6,13,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LDNER1NE,Lockdown VBC 16 Hawks,16,28.319248631220567,5,4,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16USANY1XL,USANY Fortitude 16 - 1,17,28.302479822419258,11,0,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NEVBC2NE,Northeast 16.2,18,26.54998121811085,10,3,13,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16ALBMR1CR,ARVC 16U Orange,19,25.039497694231876,9,1,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MGJVB2NE,MGA 16's South,20,24.959815980579904,10,0,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16DIGSV1GE,Digs 16 RED,21,24.760379709809655,3,5,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MCJVB1NE,Mill City 16's,22,23.637891838623347,3,9,12,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16APXTC1OV,Apex VBTC 16 Apex Red,23,23.05051208020597,4,3,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PARAD1WE,Paradigm Rebellion,24,22.34085056135389,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SOSVB2GE,Sideout 16N Carly,25,21.475264878845408,0,5,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16HKJVB3NE,Husky 16 Northeast Black,26,21.005820903613603,9,0,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16OCEAN1GE,Ocean Volleyball 16 National,27,20.58869452692054,5,3,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SSVBC2NE,SSVBC 16 2,28,20.502430992479947,6,0,6,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16WAREN1GE,Warren Sixpack 16 red,29,20.27808667740685,3,1,4,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16DIGSV2GE,Digs 16 WHITE,30,19.539378687096338,7,2,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PINVA1GE,PVA 16 National Summit,31,19.481747331276438,2,5,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NEVBC3NE,Northeast 16.3,32,18.311013625706625,17,2,19,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MNJVB1NE,Maine Jrs 16 National,33,18.267934404726457,10,1,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16OCLEV1GE,OC Lady Elite 16 Black,34,18.22707572872138,5,4,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16TCJAG1XL,Jaguars 16u Black,35,17.96464675881535,5,0,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16RENAS1KE,Renaissance 16 Black,36,16.928855462477184,5,3,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SJJVB2NE,SMASH 16s Sparks,37,16.9003954251872,7,3,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PROVA1GE,Prodigy 16.1 Premier,38,16.405527156270274,3,1,4,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SSVBC1NE,SSVBC 16 1,39,16.002543369533658,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MVNER1NE,Meraki VB 16 1,40,15.789014561084372,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SJVBC1NE,South County 16- National,41,15.249472760170276,8,8,16,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NESVC1NE,NE Storm 16 Avalanche,42,15.159303387442211,14,5,19,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16HKJVB2NE,Husky 16 Northeast Red,43,14.695176063146304,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LDNER2NE,Lockdown VBC 16 Falcons,44,14.643397689184837,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SJJVB3NE,SMASH 16's Extreme,45,14.628158106105102,8,8,16,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16GRVBC1NE,GVC 16-1,46,14.38903380589419,3,4,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16APXTC2OV,Apex VBTC 16 Apex White,47,13.87702853263983,4,3,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MIVBC1NE,Mass Impact 16 Mae,48,13.561434402780753,10,5,15,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16AVVBC1NE,Avidity 16 Onyx,49,13.33155773563674,5,5,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MCJVB2NE,Mill City 16 Royal,50,12.99868872067562,11,6,17,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16DDVBC1NE,Dig Deep 16 Ginger,51,12.918738513594196,13,10,23,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16BVJVB1NE,Blast 16U Tigers,52,12.110024979565548,3,2,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CAPVC1GE,Capitals 16 National,53,11.733919756952218,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LEGIO2XL,TeamLVC 16 Pink,54,11.70249057801712,8,3,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16DRVCM1CA,Durham Rebels Alliance,55,11.43096185496157,2,5,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MGJVB1NE,MGA 16's North,56,11.414110073427633,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16VERSE1GE,NYC Volley Verse 16 Gold,57,11.063801032233187,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16KNGHT1GE,LIKVBC 16,58,11.061240884084372,4,7,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MAJVB1NE,Mass Premier 16 1,59,11.055622184464735,6,7,13,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16EYNER1NE,ENVY 16 NATIONAL,60,10.903700192776864,9,8,17,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SAJVB1NE,SA Elite 16 American,61,10.871157741371363,5,3,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LCVBC1GE,Legacy 16 National,62,10.75616179183522,3,5,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CJJVB1NE,CT Juniors 16 National,63,10.73394223910567,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LHVBC2NE,LHV Girls 16-2 Askari,64,10.610236975774871,14,4,18,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MCJVB3NE,Mill City 16 Orange,65,10.432157639543574,10,8,18,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16516EL1GE,516 Elite 16 Black,66,10.300725980819529,7,1,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LHVBA1GE,LHVA 16 Purple National,67,10.185784462821328,9,8,17,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16118021XX,NYCLBVC 16U BLUE ELITE,68,10.170717102033665,6,3,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LFJVB1NE,603 United 16 Seacoast Black,69,10.033868080760257,6,8,14,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PIEDR10PU,LPV-16U,70,9.911836745365374,5,3,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16INNOV1PU,InnovativeVC 16 1 Robert,71,9.829186878772948,5,2,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16HKJVB4NE,Husky 16 New England Red,72,9.65901274587575,7,3,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NYCIV1GE,NYC Impact 16U National,73,9.61131227194414,3,4,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NEVBC5NE,Northeast 16 Orange,74,9.461292520799702,6,3,9,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LDNER3NE,Lockdown VBC 16 Thunder Birds,75,9.354181847608782,9,2,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16TRICO1GE,TriCounty ATTACK 16 1,76,8.73802562727405,7,4,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16FGSVA1FL,Gulfside 16U Select,77,8.68888169324384,5,3,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PROVA2GE,Prodigy 16.2 Elite,78,8.514716653116992,0,7,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MXVBC1NE,Max Performance 16 Jess,79,8.045792087583449,5,0,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MGJVB3NE,MGA 16's Stars,80,8.012659605840884,7,3,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LFJVB2NE,603 United 16 Seacoast White,81,7.924126800894641,11,7,18,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NEVBC4NE,Northeast 16 Blue,82,7.918241715637102,9,2,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SAJVB2NE,SA Elite 16 American Impact,83,7.648528139361941,8,3,11,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NYCJR5GE,NYC Juniors 16 Brooklyn,84,7.547613555617484,4,3,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16ECLPS1GE,Eclipse 16 1,85,7.4525191258419845,4,4,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16TTVBC1NE,SLAM 16P Black,86,7.147932394410853,13,7,20,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16117971XX,16U BPR 16 1,87,6.9758728060127755,3,4,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16NSJVB1NE,NH Seacoast 16 Open,88,6.845677653505721,6,9,15,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16EYNER2NE,ENVY 16 BLIZZARD,89,6.462537412057708,14,4,18,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16SPAVB2XL,Spa City 16 Coral,90,6.42071384920844,3,7,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16PINVA2GE,PVA 16 National Peak,91,6.083057958830752,3,4,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CMJVB3NE,CMASS EDGE 16 White,92,6.043122791410195,8,2,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16RRJVB2NE,Boston United 16 Northeast,93,6.032517974287792,19,11,30,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CSJVB1NE,CT STARS 16s Don,94,5.938784650749366,4,4,8,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16WAREN2GE,Warren Sixpack 16 black,95,5.791072306344098,1,4,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MGJVB4NE,MGA 16's Stripes,96,5.285664680466947,3,7,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16GAJVB1NE,Gators 16 Black,97,4.78742584816691,1,4,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MCJVB5NE,Mill City 16 Blue,98,4.522663689894301,13,4,17,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LFJVB4NE,603 United 16 Seacoast Blue,99,3.3177859652643367,8,2,10,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MAVRK1OV,Maverick 16 Maroon,100,3.2396749450280016,3,4,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16LFJVB3NE,603 United 16 Central White,101,3.04264685602889,10,7,17,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16MOMET1FL,Momentum 16 Neon,102,2.4380118157599817,3,3,6,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16AVVBC2NE,Avidity 16 Ruby,103,2.4364164110930195,7,8,15,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CJJVB2NE,CT Juniors 16 Premier,104,2.3137920524655824,2,3,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16CMJVB2NE,CMASS EDGE 16 Blue,105,1.3603325309277015,1,2,3,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16HEVBA9NE,HEVBA 16 99,106,1.0077373530649538,10,4,14,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16ROCKA2GE,RVT 16-2 Swim,107,0.428460129135086,2,5,7,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
G16,G16WAREN3GE,Warren Sixpack 16 white,108,0.06221293671307393,4,1,5,84.58149779735683,62.88659793814433,58.51063829787234,227.0,97.0,94.0,AAUSpringKickOff26,massey,21.694899859212505,26.07085949948449,local
