team_code,team_name,club,age,opponent_code,opponent_name,pool_key,event_date,Event,matchup_meeting_number,team_won,point_margin_for_team,set_margin_for_team,expected_win_prob,performance_above_expected
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-07,,1,False,-9.0,-2.0,0.38989371214842017,-0.38989371214842017
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-02-07,,1,False,-17.0,-2.0,0.3015245679439612,-0.3015245679439612
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,B15SPTMC3GE,Sportime 15 3,B15,2026-02-06,,1,True,23.0,2.0,0.6633093379862589,0.3366906620137411
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,B15SPTMC4GE,Sportime 15 4,B15,2026-02-08,,1,True,11.0,2.0,0.6946894928051727,0.30531050719482733
B15NYCIV1GE,NYC Impact 15 National,NYCIV,15,B15TACCU1GE,Accuracy 15 Champ,B15,2026-02-07,,1,False,-5.0,-1.0,0.47737587919434005,-0.47737587919434005
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15ALLIN1FL,AVA 15 Boys,B15,2026-02-06,,1,True,19.0,2.0,0.5302204029318396,0.4697795970681604
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15CORE12GE,CORE Boys 15 Titanium,B15,2026-02-08,,1,True,3.0,1.0,0.5211581673212344,0.47884183267876557
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,2026-01-31,,1,True,12.0,1.0,0.734339737482841,0.265660262517159
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15LIFRY1GE,LI Fury 15 1,B15,2026-02-06,,1,False,-8.0,-1.0,0.5209704945293586,-0.5209704945293586
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15MCJVB1NE,Mill City 15's,B15,2026-01-31,,1,False,3.0,-1.0,0.5098252697556112,-0.5098252697556112
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-02-01,,1,False,-2.0,-1.0,0.441107608374938,-0.441107608374938
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15NYCIV1GE,NYC Impact 15 National,B15,2026-02-07,,1,True,9.0,2.0,0.6101062878515798,0.38989371214842017
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-02-07,,1,False,-9.0,-2.0,0.4031662738850705,-0.4031662738850705
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-02-08,,2,False,-22.0,-2.0,0.4031662738850705,-0.4031662738850705
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-02-01,,1,True,18.0,2.0,0.7205474450881801,0.27945255491181986
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2026-01-31,,1,True,4.0,1.0,0.7367321486465961,0.2632678513534039
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15SPTMC4GE,Sportime 15 4,B15,2026-02-06,,1,True,18.0,2.0,0.780724717136104,0.21927528286389597
B15NYCVA1GE,NYC VBA 15 Nomad,NYCVA,15,B15TACCU1GE,Accuracy 15 Champ,B15,2026-02-07,,1,True,19.0,2.0,0.588362632804404,0.41163736719559596
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15CORE12GE,CORE Boys 15 Titanium,B15,2026-02-06,,1,True,10.0,2.0,0.6170327751183483,0.3829672248816517
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15DIGSV1GE,Digs Boys 15 Red,B15,2026-02-06,,1,True,22.0,2.0,0.8885713644613213,0.11142863553867866
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,2025-11-22,,1,True,16.0,2.0,0.8036149536787632,0.19638504632123677
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15LIFRY1GE,LI Fury 15 1,B15,2026-02-08,,1,True,13.0,2.0,0.6168550532633873,0.3831449467366127
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-11-23,,1,True,15.0,2.0,0.6062546258369113,0.39374537416308875
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-12-20,,2,True,17.0,2.0,0.6062546258369113,0.39374537416308875
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-12-21,,3,True,8.0,2.0,0.6062546258369113,0.39374537416308875
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15MCJVB1NE,Mill City 15's,B15,2026-03-15,,4,True,12.0,2.0,0.6062546258369113,0.39374537416308875
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2025-12-20,,1,True,2.0,1.0,0.5388270207223769,0.46117297927762313
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,2025-11-22,,1,True,18.0,2.0,0.9030764550522847,0.09692354494771527
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15NYCIV1GE,NYC Impact 15 National,B15,2026-02-07,,1,True,17.0,2.0,0.6984754320560388,0.3015245679439612
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-07,,1,True,9.0,2.0,0.5968337261149295,0.40316627388507054
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-08,,2,True,22.0,2.0,0.5968337261149295,0.40316627388507054
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2025-11-23,,1,True,13.0,2.0,0.7924024779499687,0.20759752205003135
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2025-12-21,,1,True,20.0,2.0,0.8055487014168561,0.19445129858314392
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2026-03-14,,2,True,15.0,2.0,0.8055487014168561,0.19445129858314392
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2026-03-15,,3,True,15.0,2.0,0.8055487014168561,0.19445129858314392
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2025-12-20,,1,False,6.0,-1.0,0.4958200333314484,-0.4958200333314484
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2025-12-21,,2,False,-5.0,-2.0,0.4958200333314484,-0.4958200333314484
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2026-03-15,,3,True,6.0,2.0,0.4958200333314484,0.5041799666685516
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2026-03-14,,1,True,23.0,2.0,0.7466139610101671,0.2533860389898329
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15SPTMC5GE,Sportime 15 Lynbrook,B15,2026-02-06,,1,True,24.0,2.0,0.8624591626157986,0.13754083738420142
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15TACCU1GE,Accuracy 15 Champ,B15,2025-11-22,,1,True,15.0,2.0,0.679067603316443,0.320932396683557
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15TACCU1GE,Accuracy 15 Champ,B15,2026-02-07,,2,False,-15.0,-2.0,0.679067603316443,-0.679067603316443
B15RRJVB1NE,Boston United Boys 15 National,RRJVB,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,2026-03-14,,1,True,22.0,2.0,0.8707270848079994,0.12927291519200057
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-01-18,,1,False,-10.0,-1.0,0.4897004958027718,-0.4897004958027718
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15HKJVB1NE,Husky 15.1,B15,2026-03-14,,1,False,-9.0,-1.0,0.4370220071925739,-0.4370220071925739
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-01-17,,1,False,-16.0,-2.0,0.2617904616035177,-0.2617904616035177
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-11-22,,1,False,-21.0,-2.0,0.28743536702417205,-0.28743536702417205
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-01-31,,1,False,-17.0,-2.0,0.23436123058157815,-0.23436123058157815
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-02-01,,2,False,-17.0,-2.0,0.23436123058157815,-0.23436123058157815
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,2026-03-14,,1,True,23.0,2.0,0.7093886055049822,0.2906113944950178
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-01,,1,False,-18.0,-2.0,0.2794525549118199,-0.2794525549118199
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2025-11-23,,1,False,-13.0,-2.0,0.2075975220500313,-0.2075975220500313
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2026-03-14,,1,False,-20.0,-2.0,0.204860472005865,-0.204860472005865
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2026-03-15,,2,False,-14.0,-2.0,0.204860472005865,-0.204860472005865
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2026-01-31,,1,True,4.0,2.0,0.4356503257496097,0.5643496742503903
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2026-03-15,,2,False,-13.0,-2.0,0.4356503257496097,-0.4356503257496097
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2025-11-22,,1,False,2.0,-1.0,0.5905490868303312,-0.5905490868303312
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2026-01-31,,2,True,5.0,2.0,0.5905490868303312,0.40945091316966875
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15TACCU1GE,Accuracy 15 Champ,B15,2025-11-23,,1,False,-5.0,-1.0,0.356639892970413,-0.356639892970413
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,2025-11-22,,1,True,10.0,2.0,0.6382864524482579,0.3617135475517421
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B16CAPIT1XL,CSVC 16 WOLFJAW,MIXED,2026-01-19,,1,False,-11.0,-2.0,0.34354777118946506,-0.34354777118946506
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B16LHVBC2NE,LHV Boys 16-2 Hunters,MIXED,2026-01-17,,1,True,-1.0,1.0,0.4675692661436921,0.5324307338563079
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B16NESVC2NE,NE Storm 16 Monsoon,MIXED,2026-01-17,,1,False,-12.0,-2.0,0.4161080954378632,-0.4161080954378632
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B16PVJVB2NE,PV Boys 16 2,MIXED,2026-01-18,,1,True,4.0,2.0,0.5781780152050027,0.42182198479499733
B15RRJVB2NE,Boston United Boys 15 Select 1,RRJVB,15,B16RRJVB3NE,Boston United Boys 16 Select 1,MIXED,2026-01-18,,1,False,-7.0,-2.0,0.43139178785698484,-0.43139178785698484
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2025-12-20,,1,True,16.0,2.0,0.46926939731596984,0.5307306026840302
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15HKJVB1NE,Husky 15.1,B15,2026-03-15,,1,False,-6.0,-2.0,0.4169927756607051,-0.4169927756607051
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2025-12-20,,1,False,-11.0,-2.0,0.24627904538083906,-0.24627904538083906
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,2026-01-31,,1,False,-23.0,-2.0,0.49692530473907864,-0.49692530473907864
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,2026-02-01,,2,True,-2.0,1.0,0.49692530473907864,0.5030746952609213
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15MCJVB1NE,Mill City 15's,B15,2026-01-31,,1,False,-12.0,-1.0,0.2709621925411122,-0.2709621925411122
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-01-31,,1,False,-4.0,-1.0,0.26326785135340386,-0.26326785135340386
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2025-12-21,,1,False,-20.0,-2.0,0.19445129858314394,-0.19445129858314394
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-03-14,,2,False,-15.0,-2.0,0.19445129858314394,-0.19445129858314394
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-03-15,,3,False,-15.0,-2.0,0.19445129858314394,-0.19445129858314394
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2025-12-20,,1,False,-9.0,-2.0,0.41563754720659185,-0.41563754720659185
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2025-12-21,,2,False,-11.0,-2.0,0.41563754720659185,-0.41563754720659185
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2026-03-14,,3,False,-7.0,-1.0,0.41563754720659185,-0.41563754720659185
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2026-02-01,,1,True,3.0,1.0,0.5706153095669081,0.4293846904330919
B15SAVBC1XL,Sporting Albany Boys 15u,SAVBC,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,2026-03-14,,1,True,6.0,1.0,0.6191780378244616,0.38082196217553843
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2025-12-21,,1,True,24.0,2.0,0.7883460707375534,0.21165392926244664
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15HKJVB1NE,Husky 15.1,B15,2026-01-31,,1,True,19.0,2.0,0.7508089770375195,0.24919102296248052
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15HKJVB1NE,Husky 15.1,B15,2026-03-14,,2,True,16.0,2.0,0.7508089770375195,0.24919102296248052
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-03-15,,1,True,15.0,2.0,0.5792036585163807,0.42079634148361933
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-12-20,,1,True,11.0,2.0,0.6102387464078597,0.3897612535921403
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15MCJVB1NE,Mill City 15's,B15,2026-02-01,,2,True,18.0,1.0,0.6102387464078597,0.3897612535921403
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2025-12-20,,1,True,14.0,2.0,0.5429790861156356,0.4570209138843644
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2025-12-21,,2,True,5.0,1.0,0.5429790861156356,0.4570209138843644
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-01-31,,3,False,-8.0,-1.0,0.5429790861156356,-0.5429790861156356
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-02-01,,4,False,-11.0,-1.0,0.5429790861156356,-0.5429790861156356
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,2026-03-14,,1,True,27.0,2.0,0.9045301375464797,0.0954698624535203
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2025-12-20,,1,True,-6.0,1.0,0.5041799666685517,0.4958200333314483
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2025-12-21,,2,True,5.0,2.0,0.5041799666685517,0.4958200333314483
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-03-15,,3,False,-6.0,-2.0,0.5041799666685517,-0.5041799666685517
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-03-14,,1,True,20.0,2.0,0.795139527994135,0.204860472005865
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-03-15,,2,True,14.0,2.0,0.795139527994135,0.204860472005865
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15SJJVB2NE,SMASH Boys 15 Lightning,B15,2026-02-01,,1,True,18.0,2.0,0.749764062395619,0.250235937604381
B15SJJVB1NE,SMASH Boys 15-1,SJJVB,15,B15SJVBC1NE,South County Juniors Boys 15 1,B15,2026-01-31,,1,True,25.0,2.0,0.8484408273334533,0.15155917266654673
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2025-12-20,,1,True,16.0,2.0,0.5541938422080084,0.4458061577919916
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15HKJVB1NE,Husky 15.1,B15,2026-01-31,,1,True,6.0,2.0,0.5013942834090372,0.49860571659096276
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2025-12-20,,1,False,-7.0,-2.0,0.31478362635436474,-0.31478362635436474
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-03-15,,2,False,-15.0,-2.0,0.31478362635436474,-0.31478362635436474
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15MCJVB1NE,Mill City 15's,B15,2025-12-21,,1,False,-13.0,-2.0,0.3432062500610511,-0.3432062500610511
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15MCJVB1NE,Mill City 15's,B15,2026-02-01,,2,False,-8.0,-1.0,0.3432062500610511,-0.3432062500610511
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15NEVBC1NE,NEVBC Boys 15.1,B15,2026-01-31,,1,False,-14.0,-2.0,0.2839376240796298,-0.2839376240796298
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15RRJVB1NE,Boston United Boys 15 National,B15,2026-03-14,,1,False,-23.0,-2.0,0.25338603898983286,-0.25338603898983286
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-01-31,,1,False,-4.0,-2.0,0.5643496742503903,-0.5643496742503903
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-03-15,,2,True,13.0,2.0,0.5643496742503903,0.4356503257496097
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2025-12-20,,1,True,9.0,2.0,0.5843624527934081,0.41563754720659185
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2025-12-21,,2,True,11.0,2.0,0.5843624527934081,0.41563754720659185
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2026-03-14,,3,True,7.0,1.0,0.5843624527934081,0.41563754720659185
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2026-02-01,,1,False,-18.0,-2.0,0.250235937604381,-0.250235937604381
B15SJJVB2NE,SMASH Boys 15 Lightning,SJJVB,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,2026-03-14,,1,True,8.0,2.0,0.6956712567107834,0.30432874328921655
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-03-14,,1,False,-13.0,-2.0,0.399526220659117,-0.399526220659117
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-03-15,,2,False,-30.0,-2.0,0.399526220659117,-0.399526220659117
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15HKJVB1NE,Husky 15.1,B15,2026-01-31,,1,False,-0.0,-1.0,0.34989683347530176,-0.34989683347530176
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15HKJVB1NE,Husky 15.1,B15,2026-02-01,,2,False,-12.0,-2.0,0.34989683347530176,-0.34989683347530176
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15LEGIO1XL,TeamLVC Boys 15 Black,B15,2026-03-14,,1,False,-11.0,-2.0,0.19735331456392727,-0.19735331456392727
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15LHVBC1NE,LHV Boys 15-1 Eclipse,B15,2025-11-23,,1,True,24.0,2.0,0.42637393809864804,0.573626061901352
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15MCJVB1NE,Mill City 15's,B15,2025-11-22,,1,False,-26.0,-2.0,0.2185547849138451,-0.2185547849138451
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15MCJVB1NE,Mill City 15's,B15,2026-03-14,,2,False,-15.0,-2.0,0.2185547849138451,-0.2185547849138451
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,2025-11-23,,1,True,11.0,2.0,0.6285919012119633,0.3714080987880367
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15NEVBC3NE,NEVBC Boys 15 Blue,B15,2026-03-15,,2,True,10.0,1.0,0.6285919012119633,0.3714080987880367
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2025-11-22,,1,True,-2.0,1.0,0.4094509131696688,0.5905490868303311
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15RRJVB2NE,Boston United Boys 15 Select 1,B15,2026-01-31,,2,False,-5.0,-2.0,0.4094509131696688,-0.4094509131696688
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15SAVBC1XL,Sporting Albany Boys 15u,B15,2026-02-01,,1,False,-3.0,-1.0,0.42938469043309196,-0.42938469043309196
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15SJJVB1NE,SMASH Boys 15-1,B15,2026-01-31,,1,False,-25.0,-2.0,0.15155917266654664,-0.15155917266654664
B15SJVBC1NE,South County Juniors Boys 15 1,SJVBC,15,B15TTVBC1NE,SLAM 15 1 Boys,B15,2025-11-22,,1,False,-2.0,-1.0,0.5502544527522826,-0.5502544527522826
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15ALLIN1FL,AVA 15 Boys,B15,2026-02-08,,1,False,-8.0,-2.0,0.2679974081152016,-0.2679974081152016
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-02-07,,1,True,2.0,1.0,0.4452551010019256,0.5547448989980743
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15LCVBC1GE,Legacy Boys 15 Premier,B15,2026-02-06,,1,False,-5.0,-1.0,0.44046276592395517,-0.44046276592395517
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15NYCIV1GE,NYC Impact 15 National,B15,2026-02-06,,1,False,-23.0,-2.0,0.33669066201374104,-0.33669066201374104
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15SPTMC4GE,Sportime 15 4,B15,2026-02-07,,1,False,-5.0,-2.0,0.5359525435334526,-0.5359525435334526
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15SPTMC5GE,Sportime 15 Lynbrook,B15,2026-02-07,,1,True,22.0,2.0,0.5787737542059942,0.4212262457940058
B15SPTMC3GE,Sportime 15 3,SPTMC,15,B15TACCU1GE,Accuracy 15 Champ,B15,2026-02-06,,1,False,-19.0,-2.0,0.3167744175729236,-0.3167744175729236
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15ALLIN1FL,AVA 15 Boys,B15,2026-02-06,,1,False,-7.0,-1.0,0.24069635768786413,-0.24069635768786413
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15ALLIN1FL,AVA 15 Boys,B15,2026-02-07,,2,False,-50.0,-2.0,0.24069635768786413,-0.24069635768786413
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15CAPIT1XL,CSVC 15 PANTHERS,B15,2026-02-08,,1,True,1.0,1.0,0.4100110292478072,0.5899889707521928
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15LIFRY1GE,LI Fury 15 1,B15,2026-02-06,,1,False,-10.0,-2.0,0.23398164511896855,-0.23398164511896855
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15NYCIV1GE,NYC Impact 15 National,B15,2026-02-08,,1,False,-11.0,-2.0,0.30531050719482733,-0.30531050719482733
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15NYCVA1GE,NYC VBA 15 Nomad,B15,2026-02-06,,1,False,-18.0,-2.0,0.21927528286389597,-0.21927528286389597
B15SPTMC4GE,Sportime 15 4,SPTMC,15,B15SPTMC3GE,Sportime 15 3,B15,2026-02-07,,1,True,5.0,2.0,0.46404745646654744,0.5359525435334526
